team,xG,xGA,matches,confed
Vanuatu,0.0006524685954983588,0.014258068695020611,1.0,OFC
Maldives,0.0013076844271882894,0.4870513889569506,2.0,AFC
Belize,0.010597042835224163,3.3582860628041433,2.0,CONCACAF
Aruba,0.22457464832511628,0.4831903772531311,2.0,CONCACAF
Dominica,0.0008008193498432487,0.04768671375255279,2.0,CONCACAF
Fiji,0.0007760942241191005,0.01198687191174299,1.0,OFC
Bahamas,0.0004917552782913946,3.3582860628041433,2.0,CONCACAF
Barbados,0.0022607980740577,3.3582860628041433,2.0,CONCACAF
Philippines,0.0008255444755673971,3.287355486054737,1.0,AFC
Cayman Islands,0.022115401518184818,1.3732447395018539,3.0,CONCACAF
Saint Kitts and Nevis,0.0016167484987401437,2.7588356972230867,2.0,CONCACAF
Saint Lucia,1.5308559473584575,1.2933637523122816,1.0,CONCACAF
Anguilla,0.0008626321641536195,3.3582860628041433,2.0,CONCACAF
Sint Maarten,0.0007019188469466554,3.3582860628041433,2.0,CONCACAF
United States Virgin Islands,0.0009244449784639903,3.3582860628041433,1.0,CONCACAF
Bhutan,0.000973895229912287,3.3582860628041433,1.0,AFC
Guadeloupe,0.7858865166235158,0.28810114517787055,0.0,CONCACAF
Uganda,1.176539219639462,0.9699461023205789,0.0,CAF
United Arab Emirates,1.2007565540933627,1.104078466666722,0.0,AFC
Congo,1.070296776230217,1.2962620482057112,0.0,CAF
Sudan,0.7292921652032383,0.9352989273526117,0.0,CAF
North Korea,0.971733520537753,1.227481972370461,0.0,AFC
Eswatini,0.7448568445100889,1.077514207402792,0.0,CAF
South Sudan,0.6584670648582656,1.0951584642001806,0.0,CAF
Chad,0.6084826380548146,1.1264051167210367,0.0,CAF
Somalia,0.45605128728190236,0.9648130607515529,0.0,CAF
Djibouti,0.5618708963512088,1.2223535672485981,0.0,CAF
Lebanon,0.36876792546666504,1.0335865139031515,0.0,AFC
São Tomé and Príncipe,0.6000092719289759,1.41426819891673,0.0,CAF
Mauritius,0.4174184816454925,1.2219236470712547,0.0,CAF
Taiwan,0.26759573232710326,1.1135054230230172,0.0,AFC
Turkmenistan,0.4431492710738395,1.3847500746950987,0.0,AFC
Malaysia,0.3789857227509048,1.3156164102705998,0.0,AFC
Montserrat,0.5010187303893046,1.4905109567832227,0.0,CONCACAF
Seychelles,0.20209888565170675,1.175394738620369,0.0,CAF
Papua New Guinea,0.34146524502829906,1.3984581271108119,0.0,OFC
Yemen,0.22506534668079534,1.3746770907107109,0.0,AFC
Nepal,0.10420387209633247,1.220893909598835,0.0,AFC
Sri Lanka,0.07254411038002048,1.391656892427755,0.0,AFC
Antigua and Barbuda,0.23599695793817543,2.0468583878365627,0.0,CONCACAF
Laos,0.06438198489681429,2.548059576588286,0.0,AFC
Brunei,0.043446246345904396,2.553717401641466,0.0,AFC
Turks and Caicos Islands,0.005107610833542199,2.520328652561187,0.0,CONCACAF
East Timor,0.021390927791390298,2.5563627788471934,0.0,AFC
