team,confed,off,def,spi
Luxembourg,UEFA,0.8995935562271055,0.8970530137901548,46.23211382113821
Faroe Islands,UEFA,0.9416746128746332,0.9435264367041604,46.20862601626016
Niger,CAF,1.0719534380837672,1.112632798413398,45.90680487804878
Moldova,UEFA,0.98982458278097,1.023137670535955,45.885813008130086
Mozambique,CAF,1.033116514710157,1.0850550432329438,45.73931707317073
Mauritania,CAF,0.8319588784263281,0.8913409101890516,45.403739837398376
Sierra Leone,CAF,1.0136945291712491,1.1046609104080167,45.24557723577236
Cyprus,UEFA,0.9766116753288346,1.063448870136236,45.2268699186992
Kenya,CAF,0.9644956563991955,1.0784717606223704,44.913796747967474
Latvia,UEFA,0.9331822208305324,1.0497343249441566,44.86841463414634
Libya,CAF,0.9147344117967984,1.0440477260860035,44.66002439024391
Botswana,CAF,0.9027824003766154,1.036660405896816,44.570398373983735
Zimbabwe,CAF,0.9978718082770764,1.1576141670469553,44.40731707317073
Tanzania,CAF,0.87139001620811,1.020415377309089,44.35508130081301
Syria,AFC,0.8361115303009703,0.9919483274877956,44.21226829268293
Suriname,CONCACAF,0.8559551931409588,1.0321025799162076,44.04860975609756
Madagascar,CAF,1.0108270743506025,1.2039357950377143,44.04268292682927
Bahrain,AFC,0.8812131422896659,1.0716299440095112,43.91214634146341
Haiti,CONCACAF,0.99989866353175,1.21227447307505,43.805804878048775
Congo,CAF,1.0702967762302171,1.296262048205711,43.78590243902439
Indonesia,AFC,0.6078421694608943,0.7797291538836184,43.62942276422764
Malawi,CAF,0.8520213967223439,1.0664232591362997,43.57841463414634
Lithuania,UEFA,0.8414034521982616,1.0565741678041307,43.54392682926829
Liberia,CAF,0.93288221960707,1.1660496057015706,43.47978861788618
Guinea-Bissau,CAF,0.8621409144304717,1.0901208291510471,43.44124390243903
Sudan,CAF,0.7292921652032384,0.9352989273526116,43.43209756097561
North Korea,AFC,0.9717335205377532,1.2274819723704609,43.28150406504065
Central African Republic,CAF,0.9423700106437176,1.200449818442596,43.201447154471545
Martinique,CONCACAF,0.8484279781047559,1.1034895050019091,43.127252032520325
Ethiopia,CAF,0.8829358279211643,1.1440032249856098,43.085691056910576
China PR,AFC,0.8713372343185062,1.1321736958308126,43.0599837398374
Rwanda,CAF,0.7769429212306362,1.0206168532251232,43.04874796747968
Andorra,UEFA,0.4947219311982356,0.7261456908213006,42.64026016260163
El Salvador,CONCACAF,0.7347888762945961,1.0211143542525811,42.49990243902439
Swaziland,CAF,0.744856844510089,1.0775142074027917,41.91591869918699
Trinidad and Tobago,CONCACAF,0.8312452045099631,1.188684896351398,41.8550162601626
Lesotho,CAF,0.6837288419910289,1.0882572825227703,40.96769105691057
Kyrgyzstan,AFC,0.8626811664895506,1.324313203847212,40.74634959349594
San Marino,UEFA,0.3556048466772912,0.7123665617591668,40.73446341463414
Nicaragua,CONCACAF,0.7212677865052994,1.1630492830739334,40.66275609756097
South Sudan,CAF,0.6584670648582657,1.0951584642001804,40.53442276422764
Curacao,CONCACAF,0.6443220591673737,1.1131235181917616,40.14463414634146
Kuwait,AFC,0.7664668070232868,1.2779786326903224,39.97045528455285
Dominican Republic,CONCACAF,0.7290717601325474,1.238537679080893,39.92651219512196
Tajikistan,AFC,0.4895926399104445,0.950859855936714,39.857699186991866
Chad,CAF,0.6084826380548147,1.1264051167210365,39.494365853658536
Somalia,CAF,0.4560512872819025,0.9648130607515528,39.19029268292682
Gibraltar,UEFA,0.4141039607265382,0.948915286886812,38.76472357723577
Burundi,CAF,0.5985379340248457,1.2304511985708455,38.1749430894309
Djibouti,CAF,0.5618708963512089,1.222353567248598,37.77352032520325
Cuba,CONCACAF,0.5485126643103561,1.2285865716531186,37.51584552845528
Lebanon,AFC,0.3687679254666651,1.0335865139031513,37.09244715447155
Vietnam,AFC,0.5310039956605691,1.3069712403825235,36.42145528455284
Sao Tome and Principe,CAF,0.600009271928976,1.4142681989167298,36.2660487804878
Thailand,AFC,0.5541945672454761,1.3550077650738488,36.24616260162601
Mauritius,CAF,0.4174184816454926,1.2219236470712544,35.74582926829268
Grenada,CONCACAF,0.4331693045484757,1.2589492068840953,35.61008130081301
India,AFC,0.2741534369874442,1.0814897780806512,35.233455284552846
Hong Kong,AFC,0.2830793446576429,1.114131327732569,34.97528455284553
Liechtenstein,UEFA,0.184495410148478,0.9853369175292728,34.893520325203255
Afghanistan,AFC,0.2313189578826256,1.061477166431971,34.77173170731707
Chinese Taipei,AFC,0.2675957323271033,1.113505423023017,34.74782926829268
Turkmenistan,AFC,0.4431492710738396,1.3847500746950985,34.37008943089431
Malaysia,AFC,0.3789857227509049,1.3156164102705996,34.22704065040651
Montserrat,CONCACAF,0.5010187303893047,1.4905109567832224,34.047
Pakistan,AFC,0.0477700382912255,0.9321308582085058,33.38631707317073
St. Vincent and the Grenadines,CONCACAF,0.5004552465733213,1.576354475187392,33.237121951219514
Seychelles,CAF,0.2020988856517068,1.1753947386203687,33.09636585365854
Guyana,CONCACAF,0.5760083023919151,1.6916382359610118,33.07638211382114
Papua New Guinea,OFC,0.3414652450282991,1.3984581271108116,32.85951219512195
Bangladesh,AFC,0.1188536463051276,1.1303893352310763,32.356886178861785
British Virgin Islands,CONCACAF,0.1256733172347583,1.1562616840269853,32.18885365853659
Bermuda,CONCACAF,0.633074277657669,1.8990928635286688,31.8609756097561
St. Martin,CONCACAF,0.1606386375682593,1.2423632801431663,31.81369918699187
Yemen,AFC,0.2250653466807954,1.3746770907107106,31.415154471544717
New Caledonia,OFC,0.4294913996049355,1.6635177775714662,31.3879512195122
Cambodia,AFC,0.1487802466665714,1.2695760455021048,31.334934959349592
Nepal,AFC,0.1042038720963325,1.2208939095988347,31.2080487804878
Puerto Rico,CONCACAF,0.378805186383227,1.659499791279974,30.77092682926829
Singapore,AFC,0.2610277560643591,1.5628800691840423,30.07882113821138
Solomon Islands,OFC,0.3684162690355951,1.8255748406553824,29.05816260162602
Sri Lanka,AFC,0.0725441103800205,1.3916568924277548,29.04443089430894
Myanmar,AFC,0.2160762077858566,1.6479816128067917,28.67164227642277
Bonaire,CONCACAF,0.0681506512750309,1.4247787674715378,28.66890243902439
Vanuatu,OFC,0.2329415134668177,1.777645160062564,27.72443902439024
Maldives,AFC,0.0419802260708007,1.5319367877718275,27.30268292682927
Belize,CONCACAF,0.2245909346135929,1.84852645594049,26.994040650406504
Aruba,CONCACAF,0.2025350153704663,1.869371847110305,26.518024390243905
Dominica,CONCACAF,0.233710407806591,1.940282252792989,26.3239674796748
Fiji,OFC,0.3098012843463634,2.1012601879234323,25.92374796747968
Bahamas,CONCACAF,0.2436675648213603,2.0085080878164576,25.883585365853666
Antigua and Barbuda,CONCACAF,0.2359969579381755,2.0468583878365623,25.43459349593496
Barbados,CONCACAF,0.3135459958465967,2.2081326253961056,25.109292682926824
Philippines,AFC,0.2123872000130408,2.090893064866881,24.76529268292683
Cayman Islands,CONCACAF,0.1250915111948141,2.284491136335869,22.18620325203252
St. Kitts and Nevis,CONCACAF,0.1695809194891312,2.3947344577866447,21.936073170731703
St. Lucia,CONCACAF,0.1986811007900537,2.4463748675038457,21.90218699186992
Anguilla,CONCACAF,0.0410725969658494,2.271038316654266,21.270349593495933
Sint Maarten,CONCACAF,0.1438569879444331,2.535199761201375,20.640544715447152
Laos,AFC,0.0643819848968143,2.5480595765882854,19.624268292682924
Brunei,AFC,0.0434462463459044,2.5537174016414657,19.326325203252036
US Virgin Islands,CONCACAF,0.020149865002495,2.527108019160327,19.244105691056912
Bhutan,AFC,0.0425552879129991,2.5757622116891925,19.18317886178862
Turks and Caicos Islands,CONCACAF,0.0051076108335422,2.5203286525611865,19.143243902439025
Timor-Leste,AFC,0.0213909277913903,2.556362778847193,19.05534146341463
