rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
46,Australia,AFC,1.521915217947186,0.7192110413470046,56.938294209702654,47,AFC,1.5074565571616148,0.7192110413470046,56.84735524256651,both,-1,-0.014458660785571231,0.0,-0.09093896713614669
47,Paraguay,CONMEBOL,1.4336444850729546,0.6366178401273238,56.91654147104851,48,CONMEBOL,1.4200244232900556,0.6366178401273238,56.82990610328639,both,-1,-0.013620061782898985,0.0,-0.08663536776212055
49,Chile,CONMEBOL,1.4300071186683254,0.6425660038923019,56.73805946791863,49,CONMEBOL,1.416421612980521,0.6425660038923019,56.768677621283246,both,0,-0.013585505687804478,0.0,0.03061815336461393
50,Panama,CONCACAF,1.6798374999304997,0.8963527265240251,56.49956181533646,50,CONCACAF,1.6638785290890503,0.8963527265240251,56.47682316118936,both,0,-0.01595897084144937,0.0,-0.022738654147104853
51,Albania,UEFA,1.4960010632862657,0.7356756596188074,56.402230046948354,51,UEFA,1.4817885949083711,0.7356756596188074,56.3565179968701,both,0,-0.014212468377894583,0.0,-0.045712050078250854
52,Iceland,UEFA,1.6847432406039051,0.910996964993715,56.3985524256651,52,UEFA,1.668737663723261,0.910996964993715,56.284624413145536,both,0,-0.01600557688064419,0.0,-0.11392801251956541
53,Cameroon,CAF,1.6067310424295278,0.8442433373727791,56.32535993740218,53,CAF,1.591466605329365,0.8442433373727791,56.24900625978091,both,0,-0.015264437100162898,0.0,-0.07635367762127032
54,Tunisia,CAF,1.2600407720479148,0.5716136459104941,55.64712832550861,54,CAF,1.248069998719553,0.5716136459104941,55.61705007824725,both,0,-0.011970773328361828,0.0,-0.03007824726135766
55,Rep of Ireland,UEFA,1.4719205953680503,0.8307319166232231,54.90514866979655,55,UEFA,1.4579368988120565,0.8307319166232231,54.84544600938966,both,0,-0.013983696555993852,0.0,-0.05970266040689154
57,Nigeria,CAF,1.5214939487135426,0.9242564254771756,54.34983568075117,56,CAF,1.5070392901147402,0.9242564254771756,54.301494522691705,both,1,-0.01445465859880235,0.0,-0.04834115805946482
