rank,name,confed,off,def,spi
117,Liberia,CAF,1.18213243130802,1.462425140480918,43.986
118,Mozambique,CAF,0.9751954898086708,1.2294045415850918,43.985853658536584
119,Costa Rica,CONCACAF,1.0557222938716082,1.3543191002299908,43.63891056910569
120,Congo,CAF,1.1725648437480074,1.5286793093496165,43.13037398373984
121,Kenya,CAF,0.7326739864422598,1.0462160334673007,42.891024390243906
122,Sierra Leone,CAF,1.1404339940796977,1.5321044399693884,42.71158536585366
123,Zimbabwe,CAF,0.928749406437806,1.298070098109576,42.606073170731705
124,Bahrain,AFC,0.9288109312399384,1.3010114496503762,42.55613821138211
125,Sao Tome and Principe,CAF,0.8694169715683111,1.2352914479367012,42.50471544715447
126,Lesotho,CAF,0.6221148188293614,0.9773058030528632,42.163666666666664
127,Vanuatu,OFC,0.0434653464950161,0.2790572005528211,42.07011382113821
128,Montenegro,UEFA,0.9697694566211044,1.4325557701050926,41.62740650406504
129,Tanzania,CAF,0.9648085981566518,1.4285831506687332,41.60647154471545
130,Guyana,CONCACAF,0.2388427450055502,0.5583991818680812,41.574056910569105
131,Papua New Guinea,OFC,0.0400246383761165,0.3149463022968315,41.541260162601624
132,Singapore,AFC,0.2477367995666415,0.5818495626334245,41.43707317073171
133,Togo,CAF,0.5211888868350085,0.9246571836766556,41.33817886178861
134,Mauritania,CAF,0.4772133565375067,0.8746043073534837,41.23548780487805
135,Malaysia,AFC,0.3096302175953503,0.677573903213204,41.231219512195125
136,Cambodia,AFC,0.2257849014001144,0.5794124766780858,41.16164227642276
137,Sri Lanka,AFC,0.1276337118584184,0.462712704464684,41.065975609756094
138,Qatar,AFC,0.8875945435427187,1.407340434912982,40.83990243902439
139,Andorra,UEFA,0.593629643736449,1.0649346002204243,40.690691056910566
140,Antigua and Barbuda,CONCACAF,0.0033992902726332,0.3502375955978516,40.430747967479675
141,Lebanon,AFC,0.2641566233265058,0.6870476557507672,40.39053658536585
142,Sudan,CAF,0.6291397671691031,1.1990407990630951,39.69178048780488
143,Thailand,AFC,0.4412195105524804,1.0102622516489734,39.18617886178862
144,Trinidad and Tobago,CONCACAF,0.8862075655920723,1.5615621588080624,39.17691056910569
145,South Sudan,CAF,0.4080301260459603,0.981451528562928,39.06158536585366
146,Nicaragua,CONCACAF,0.6293737598470724,1.2609269754804682,39.055780487804874
147,Equatorial Guinea,CAF,0.9325490292244308,1.681834338026918,38.46538211382114
148,Puerto Rico,CONCACAF,0.2569690282033007,0.8438893849921709,38.38344715447155
149,Turkmenistan,AFC,0.4025513015697705,1.0306467427618125,38.37743902439024
150,Namibia,CAF,0.7311847198585592,1.476488230168947,38.038056910569104
151,Luxembourg,UEFA,0.3551390148441705,1.0141066336081566,37.895300813008134
152,Gibraltar,UEFA,0.4768319295381771,1.18407474274321,37.73055284552846
153,Rwanda,CAF,0.4347993759273176,1.132358570377644,37.70168292682927
154,North Korea,AFC,0.937611016658153,1.7688149239120927,37.670170731707316
155,Guinea-Bissau,CAF,0.5732850021981413,1.3439070787289304,37.325756097560976
156,Grenada,CONCACAF,0.2880480856953219,0.9795449513226008,37.27711382113821
157,Solomon Islands,OFC,0.042159298768599,0.6553737211370403,37.23858536585365
158,San Marino,UEFA,0.4401231409687723,1.216966472932701,36.84786178861789
159,Mauritius,CAF,0.4820498340659356,1.2951750607018115,36.569089430894316
160,Botswana,CAF,0.6272923687157108,1.4930232398601508,36.51857723577236
161,El Salvador,CONCACAF,0.4173121211128838,1.2933429414673396,35.70621138211382
162,Burundi,CAF,0.1381102311403557,0.9348050545198364,35.49919512195122
163,Bangladesh,AFC,0.2038006167180604,1.0300292372087303,35.49068292682927
164,Somalia,CAF,0.282575247720658,1.1329011907132798,35.47535772357724
165,Liechtenstein,UEFA,0.2240280748601932,1.0959081441182543,34.99567479674796
166,Bonaire,CONCACAF,0.0499501877545668,0.8594478305341265,34.98490243902439
167,Afghanistan,AFC,0.1043431855029254,0.9411108994195614,34.930951219512195
168,Aruba,CONCACAF,0.0491162678804995,0.9110013384893606,34.42674796747967
169,Fiji,OFC,0.0139908074742256,0.8681408876096032,34.33548780487805
170,Central African Republic,CAF,0.6329444688683212,1.754734312213908,33.884170731707314
171,St. Vincent and the Grenadines,CONCACAF,0.1695608916702045,1.208247492141134,33.01482113821138
172,Hong Kong,AFC,0.3464936574435307,1.5201164818281585,32.38828455284553
173,Djibouti,CAF,0.3752499229222042,1.5624451148360494,32.367536585365855
174,Swaziland,CAF,0.4820498340659356,1.7259412246998045,32.204756097560974
175,Bermuda,CONCACAF,0.492261665317772,1.7870024813708425,31.756040650406504
176,Belize,CONCACAF,0.0987131333376531,1.233528042439922,31.699691056910567
177,Pakistan,AFC,0.0938084689831272,1.2667920835914304,31.264056910569103
178,Myanmar,AFC,0.2020421335548028,1.4733273389991426,30.828894308943088
179,British Virgin Islands,CONCACAF,0.1453883093156648,1.4193653453068158,30.51562601626016
180,Cayman Islands,CONCACAF,0.0128458440557211,1.3358112951695291,29.469243902439025
181,Cuba,CONCACAF,0.169688089552345,1.6010182497094436,29.13538211382114
182,Maldives,AFC,0.0021459558645627,1.3725792915839052,28.895325203252032
183,Tajikistan,AFC,0.1489119961523158,1.6174011513691946,28.693739837398375
184,Yemen,AFC,0.1527832267684449,1.6558126516957965,28.41510569105691
185,Martinique,CONCACAF,0.0017499741164348,1.4265092519056135,28.412601626016258
186,Nepal,AFC,0.0651253337081106,1.5610875241988285,28.064829268292684
187,St. Kitts and Nevis,CONCACAF,0.261563416591253,1.8629474066132152,28.02269105691057
188,Seychelles,CAF,0.0034063509491655,1.6202097027666191,26.648650406504064
