rank,name,confed,off,def,spi
127,Vanuatu,OFC,0.0434653464950161,0.2790572005528211,42.05879674796748
128,Guyana,CONCACAF,0.2388427450055502,0.5583991818680812,41.63651219512195
129,Montenegro,UEFA,0.9697694566211044,1.4325557701050926,41.59882926829268
130,Tanzania,CAF,0.9648085981566518,1.4285831506687332,41.57861788617886
131,Papua New Guinea,OFC,0.0400246383761165,0.3149463022968315,41.529455284552846
132,Singapore,AFC,0.2477367995666415,0.5818495626334245,41.44673983739837
133,Togo,CAF,0.5211888868350085,0.9246571836766556,41.34115447154472
134,Mauritania,CAF,0.4772133565375067,0.8746043073534837,41.291455284552846
135,Malaysia,AFC,0.3096302175953503,0.677573903213204,41.22031707317073
136,Cambodia,AFC,0.2257849014001144,0.5794124766780858,41.107016260162595
137,Sri Lanka,AFC,0.1276337118584184,0.462712704464684,41.04339837398374
138,Qatar,AFC,0.8875945435427187,1.407340434912982,40.85342276422764
139,Andorra,UEFA,0.593629643736449,1.0649346002204243,40.702
140,Antigua and Barbuda,CONCACAF,0.0033992902726332,0.3502375955978516,40.46078861788618
141,Lebanon,AFC,0.2641566233265058,0.6870476557507672,40.387951219512196
142,Sudan,CAF,0.6291397671691031,1.1990407990630951,39.68671544715448
143,Thailand,AFC,0.4412195105524804,1.0102622516489734,39.16517073170731
144,Trinidad and Tobago,CONCACAF,0.8862075655920723,1.5615621588080624,39.1569430894309
145,South Sudan,CAF,0.4080301260459603,0.981451528562928,39.04093495934959
146,Nicaragua,CONCACAF,0.6293737598470724,1.2609269754804682,38.99973983739837
147,Equatorial Guinea,CAF,0.9325490292244308,1.681834338026918,38.494674796747965
148,Turkmenistan,AFC,0.4025513015697705,1.0306467427618125,38.38873170731707
149,Puerto Rico,CONCACAF,0.2569690282033007,0.8438893849921709,38.37490243902439
150,Namibia,CAF,0.7311847198585592,1.476488230168947,38.03485365853658
151,Luxembourg,UEFA,0.3551390148441705,1.0141066336081566,37.90234146341463
152,Gibraltar,UEFA,0.4768319295381771,1.18407474274321,37.74885365853659
153,Rwanda,CAF,0.4347993759273176,1.132358570377644,37.73248780487805
154,North Korea,AFC,0.937611016658153,1.7688149239120927,37.666357723577235
155,Guinea-Bissau,CAF,0.5732850021981413,1.3439070787289304,37.34589430894309
156,Grenada,CONCACAF,0.2880480856953219,0.9795449513226008,37.28318699186992
157,Solomon Islands,OFC,0.042159298768599,0.6553737211370403,37.213626016260164
