rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
119,Bahrain,AFC,0.8812131422896659,1.0716299440095112,43.91214634146341,123,AFC,0.8688033380975819,1.0870815400248086,43.76314634146342,both,-4,-0.012409804192083929,0.015451596015297442,-0.1489999999999938
127,Sudan,CAF,0.7292921652032384,0.9352989273526116,43.43209756097561,124,CAF,0.7336212055924844,0.9477312370588616,43.58777235772357,both,3,0.004329040389246086,0.012432309706250089,0.15567479674795948
115,Tanzania,CAF,0.87139001620811,1.020415377309089,44.35508130081301,125,CAF,0.8535320145910323,1.089911918606653,43.540121951219504,both,-10,-0.017858001617077623,0.06949654129756411,-0.8149593495935079
131,Ethiopia,CAF,0.8829358279211643,1.1440032249856098,43.085691056910576,126,CAF,0.8629087996563017,1.1053979169262804,43.47118699186992,both,5,-0.02002702826486258,-0.03860530805932938,0.3854959349593443
126,Guinea-Bissau,CAF,0.8621409144304717,1.0901208291510471,43.44124390243903,127,CAF,0.8588985795903094,1.1026888325100572,43.45241463414634,both,-1,-0.003242334840162342,0.012568003359010094,0.011170731707316861
128,North Korea,AFC,0.9717335205377532,1.2274819723704609,43.28150406504065,128,AFC,0.977501680211894,1.2437980779416964,43.39191056910569,both,0,0.005768159674140794,0.01631610557123553,0.11040650406503971
125,Liberia,CAF,0.93288221960707,1.1660496057015706,43.47978861788618,129,CAF,0.926791256819042,1.1976402737483736,43.20630894308943,both,-4,-0.006090962788028009,0.031590668046802994,-0.2734796747967465
135,El Salvador,CONCACAF,0.7347888762945961,1.0211143542525811,42.49990243902439,130,CONCACAF,0.7429315734608991,0.9994637699868008,43.07234146341463,both,5,0.008142697166303003,-0.02165058426578037,0.572439024390242
132,China PR,AFC,0.8713372343185062,1.1321736958308126,43.0599837398374,131,AFC,0.8210671155927627,1.1149983658372455,42.79730894308943,both,1,-0.050270118725743496,-0.01717532999356708,-0.2626747967479659
129,Central African Republic,CAF,0.9423700106437176,1.200449818442596,43.201447154471545,132,CAF,0.909877650656286,1.2235251337916897,42.7119918699187,both,-3,-0.03249235998743161,0.023075315349093684,-0.4894552845528466
