rank,name,confed,off,def,spi
155,India,AFC,0.3253092456179117,0.962435477776222,38.348847352024926
156,Vietnam,AFC,0.5946354407256017,1.3216049548163271,38.105327102803734
157,St. Martin,CONCACAF,0.2088017094916232,0.857673021420046,37.85418224299066
158,Chad,CAF,0.4314931273054431,1.1805387470724873,37.433029595015576
159,Lebanon,AFC,0.4197119029725446,1.184755210774726,37.20485202492212
160,Curacao,CONCACAF,0.5599585305401384,1.3938827303617358,36.90482087227414
161,Montserrat,CONCACAF,0.5801597501326462,1.439183012638295,36.71565420560747
162,Thailand,AFC,0.6057998048579533,1.48029945943992,36.577406542056075
163,Mauritius,CAF,0.4320879312340958,1.279569035773812,36.37108255451713
164,Hong Kong,AFC,0.2852106495248815,1.0935199234301651,36.31338785046729
165,Grenada,CONCACAF,0.4867236536352485,1.4090945778486217,35.77234423676012
166,Liechtenstein,UEFA,0.1853764234414199,1.0164304249270888,35.667866043613714
167,Sao Tome and Principe,CAF,0.5643000550354558,1.544685768814933,35.37445482866043
168,Pakistan,AFC,0.0436495225838217,0.8603518874156304,35.275443925233645
169,Afghanistan,AFC,0.2629788241017884,1.1575198727694784,35.24454049844237
170,Seychelles,CAF,0.2556347033185156,1.15425029750831,35.22255451713396
171,Mongolia,AFC,0.0923163575891108,0.9422509645541166,35.1138785046729
172,Turkmenistan,AFC,0.4795702065608228,1.54471627227375,34.29873052959502
173,British Virgin Islands,CONCACAF,0.1206719939746023,1.0860166888557024,33.97005451713396
174,Malaysia,AFC,0.415241923126609,1.5097453411868456,33.79016355140187
175,St. Vincent and the Grenadines,CONCACAF,0.6102287261289833,1.7640117916262177,33.789992211838005
176,Bermuda,CONCACAF,0.738870652110335,2.026847188663527,32.94347352024922
177,Yemen,AFC,0.2572707344525528,1.3854534960918672,32.82638629283489
178,Guyana,CONCACAF,0.6548367332479996,1.9411150668081116,32.66344236760125
179,Nepal,AFC,0.1201769638533679,1.213449992559556,32.62981308411215
180,Papua New Guinea,OFC,0.3992855017009918,1.6070001811352814,32.60144080996884
181,Bangladesh,AFC,0.1054211579592638,1.2174928198891857,32.37340342679128
182,Cambodia,AFC,0.1512938148116481,1.3825437237798432,31.380062305295947
