team,xG,xGA,matches,confed
Cyprus,0.9766116753288346,1.0634488701362361,40.0,UEFA
Czech Republic,1.807524037320657,0.7745267499368117,43.0,UEFA
DR Congo,1.4264312177991714,0.7427592736489571,48.0,CAF
Denmark,1.994885297174354,0.6355973012227171,45.0,UEFA
Djibouti,0.5618708963512089,1.222353567248598,18.0,CAF
Dominica,0.233710407806591,1.940282252792989,24.0,CONCACAF
Dominican Republic,0.7290717601325474,1.238537679080893,36.0,CONCACAF
East Timor,0.021390927791390384,2.556362778847193,21.0,AFC
Ecuador,1.711999148235941,0.4989456023863029,48.0,CONMEBOL
Egypt,1.4668189443331943,0.7151318660448381,54.0,CAF
El Salvador,0.7347888762945961,1.0211143542525811,51.0,CONCACAF
England,2.1690557529658867,0.4457969179452651,50.0,UEFA
Equatorial Guinea,1.0352916163526222,1.0198200020876549,41.0,CAF
Estonia,1.1109632986384226,0.9386504175190172,44.0,UEFA
Eswatini,0.744856844510089,1.0775142074027915,37.0,CAF
Ethiopia,0.8829358279211643,1.1440032249856098,30.0,CAF
Faroe Islands,0.9416746128746333,0.9435264367041604,40.0,UEFA
Fiji,0.30980128434636345,2.1012601879234323,33.0,OFC
Finland,1.322001557478734,0.9051365701806454,42.0,UEFA
France,2.395405568761464,0.567457246635934,51.0,UEFA
Gabon,1.3750888192355726,0.9936477908495341,33.0,CAF
Gambia,1.1625784909526384,1.0856618802362277,33.0,CAF
Georgia,1.6103020342566603,0.7925128399812151,42.0,UEFA
Germany,2.282493221297394,0.6994017986621214,48.0,UEFA
Ghana,1.3088334299911293,0.8574024989335824,44.0,CAF
Gibraltar,0.41410396072653827,0.9489152868868121,40.0,UEFA
Greece,1.6889190580877464,0.6866762129222392,40.0,UEFA
Grenada,0.4331693045484757,1.2589492068840953,34.0,CONCACAF
Guadeloupe,0.785886516623516,0.28810114517787055,29.0,CONCACAF
Guatemala,1.0336048575185244,0.95673367191633,59.0,CONCACAF
Guinea,1.1874191882194984,0.9106601879548891,38.0,CAF
Guinea-Bissau,0.8621409144304717,1.0901208291510471,33.0,CAF
Guyana,0.5760083023919151,1.6916382359610118,35.0,CONCACAF
Haiti,0.9998986635317499,1.2122744730750499,35.0,CONCACAF
Honduras,1.0730186707253713,0.8535840442975298,54.0,CONCACAF
Hong Kong,0.2830793446576429,1.114131327732569,48.0,AFC
Hungary,1.8052232027544994,0.7244539260468753,43.0,UEFA
Iceland,1.6526720741010474,0.8653813380244967,46.0,UEFA
India,0.2741534369874442,1.0814897780806512,37.0,AFC
Indonesia,0.6078421694608943,0.7797291538836184,53.0,AFC
Iran,1.4472326964820392,0.7088490568767553,46.0,AFC
Iraq,1.008864850113519,0.9731949789475507,54.0,AFC
Israel,1.7141251555862198,0.974918595642553,38.0,UEFA
Italy,2.2153994295492745,0.6521613111217553,45.0,UEFA
Ivory Coast,1.352866310135791,0.7524821034374783,49.0,CAF
Jamaica,1.2074671314746859,0.969524970953929,61.0,CONCACAF
Japan,1.7290298276974185,0.687002139539272,53.0,AFC
Jordan,1.2375788142575799,0.861762263680553,55.0,AFC
Kazakhstan,1.0708118438998457,1.0127669385059865,41.0,UEFA
Kenya,0.9644956563991957,1.0784717606223704,28.0,CAF
Kosovo,1.4154567793591712,0.8582707763448904,39.0,UEFA
Kuwait,0.7664668070232868,1.2779786326903224,54.0,AFC
Kyrgyzstan,0.8626811664895506,1.3243132038472119,34.0,AFC
Laos,0.06438198489681433,2.5480595765882854,25.0,AFC
Latvia,0.9331822208305323,1.0497343249441566,40.0,UEFA
Lebanon,0.36876792546666515,1.0335865139031513,39.0,AFC
Lesotho,0.6837288419910289,1.0882572825227705,41.0,CAF
Liberia,0.9328822196070699,1.1660496057015706,30.0,CAF
Libya,0.9147344117967984,1.0440477260860037,36.0,CAF
Liechtenstein,0.18449541014847803,0.9853369175292728,39.0,UEFA
Lithuania,0.8414034521982616,1.0565741678041307,40.0,UEFA
Luxembourg,0.8995935562271055,0.8970530137901548,40.0,UEFA
Madagascar,1.0108270743506025,1.2039357950377145,33.0,CAF
Malawi,0.8520213967223439,1.0664232591362997,34.0,CAF
Malaysia,0.3789857227509049,1.3156164102705996,51.0,AFC
Maldives,0.04198022607080073,1.5319367877718275,25.0,AFC
Mali,1.3012000619678155,0.6878450830571158,42.0,CAF
Malta,0.8592156870741374,0.8508019173446935,39.0,UEFA
Martinique,0.8484279781047559,1.1034895050019093,22.0,CONCACAF
Mauritania,0.8319588784263281,0.8913409101890516,40.0,CAF
Mauritius,0.4174184816454926,1.2219236470712544,32.0,CAF
Mexico,1.7103890500597245,0.5531660017005218,71.0,CONCACAF
Moldova,0.98982458278097,1.023137670535955,39.0,UEFA
Montenegro,1.2476919909247666,0.9594236308289835,40.0,UEFA
Montserrat,0.5010187303893047,1.4905109567832224,21.0,CONCACAF
Morocco,1.6791325245762865,0.416412081537811,62.0,CAF
Mozambique,1.033116514710157,1.0850550432329438,47.0,CAF
Myanmar,0.21607620778585662,1.6479816128067917,38.0,AFC
Namibia,1.0777954891395305,0.9942996352397161,34.0,CAF
Nepal,0.10420387209633256,1.2208939095988347,37.0,AFC
Netherlands,2.4048563304982955,0.6046706164515826,49.0,UEFA
New Caledonia,0.42949139960493554,1.6635177775714662,19.0,OFC
New Zealand,1.099061510706754,0.7328820312553943,40.0,OFC
Nicaragua,0.7212677865052994,1.1630492830739334,42.0,CONCACAF
Niger,1.0719534380837672,1.1126327984133981,34.0,CAF
Nigeria,1.5525721304211173,0.8859201193929181,50.0,CAF
North Korea,0.9717335205377531,1.2274819723704609,18.0,AFC
North Macedonia,1.3820789735080372,0.7960041482763327,41.0,UEFA
Northern Ireland,1.2590400967077415,0.789109274200819,38.0,UEFA
Norway,1.8710070556133422,0.7244759950107744,40.0,UEFA
Oman,1.0340493890495537,0.941021244508199,60.0,AFC
Pakistan,0.04777003829122553,0.9321308582085058,21.0,AFC
Palestine,0.8631703356601663,0.8474805401600711,36.0,AFC
Panama,1.5453866712820985,0.8795316804672316,64.0,CONCACAF
Papua New Guinea,0.3414652450282991,1.3984581271108116,28.0,OFC
Paraguay,1.4385437431943535,0.617158971754407,41.0,CONMEBOL
Peru,1.3293525571858642,0.6362604609881882,41.0,CONMEBOL
Philippines,0.2123872000130408,2.090893064866881,40.0,AFC
Poland,2.0766902970370933,0.8044617581880122,46.0,UEFA
Portugal,2.0461748674213043,0.6026668913852571,50.0,UEFA
Puerto Rico,0.378805186383227,1.659499791279974,28.0,CONCACAF
Qatar,1.3451755781429324,1.0279832384403271,58.0,AFC
Republic of Ireland,1.4796545338479035,0.7836120652271616,40.0,UEFA
Romania,1.3687710969733835,0.7990095365811665,44.0,UEFA
Rwanda,0.7769429212306362,1.0206168532251232,28.0,CAF
Saint Kitts and Nevis,0.16958091948913123,2.3947344577866447,35.0,CONCACAF
Saint Lucia,0.19868110079005374,2.4463748675038457,28.0,CONCACAF
Saint Martin,0.16063863756825936,1.2423632801431665,18.0,CONCACAF
Saint Vincent and the Grenadines,0.5004552465733213,1.5763544751873921,37.0,CONCACAF
San Marino,0.35560484667729125,0.7123665617591668,40.0,UEFA
Saudi Arabia,1.1471942293913842,0.842973955181712,69.0,AFC
Scotland,1.90506155872554,0.6883463389429653,43.0,UEFA
Senegal,1.6418212896319786,0.68939158860753,57.0,CAF
Serbia,1.7392711537254018,0.7629041612741138,45.0,UEFA
Seychelles,0.2020988856517068,1.1753947386203687,24.0,CAF
Sierra Leone,1.0136945291712491,1.1046609104080167,31.0,CAF
Singapore,0.26102775606435913,1.5628800691840425,45.0,AFC
Sint Maarten,0.14385698794443313,2.535199761201375,21.0,CONCACAF
Slovakia,1.516803806644644,0.7145128405580732,44.0,UEFA
Slovenia,1.5808289113209932,0.7265593202284425,45.0,UEFA
Solomon Islands,0.3684162690355951,1.8255748406553824,30.0,OFC
Somalia,0.4560512872819025,0.9648130607515528,18.0,CAF
South Africa,1.249381852523417,0.7573732823841393,55.0,CAF
South Korea,1.6631547558978492,0.6523736332660333,55.0,AFC
South Sudan,0.6584670648582657,1.0951584642001804,30.0,CAF
Spain,2.4701025275584922,0.5227588880642358,50.0,UEFA
Sri Lanka,0.07254411038002057,1.3916568924277548,24.0,AFC
Sudan,0.7292921652032384,0.9352989273526117,40.0,CAF
Suriname,0.8559551931409588,1.0321025799162076,35.0,CONCACAF
Sweden,1.8255685880464845,0.8226193148646259,43.0,UEFA
Switzerland,2.0901526846102225,0.701170758196153,48.0,UEFA
Syria,0.8361115303009703,0.9919483274877955,47.0,AFC
São Tomé and Príncipe,0.600009271928976,1.4142681989167298,20.0,CAF
Taiwan,0.2675957323271033,1.113505423023017,23.0,AFC
Tajikistan,0.4895926399104445,0.9508598559367141,40.0,AFC
Tanzania,0.87139001620811,1.020415377309089,41.0,CAF
Thailand,0.5541945672454761,1.3550077650738488,62.0,AFC
Togo,1.1005010869393168,1.0697307105735323,29.0,CAF
Trinidad and Tobago,0.8312452045099631,1.188684896351398,52.0,CONCACAF
Tunisia,1.3384423138709396,0.6577141388646714,55.0,CAF
Turkey,1.9087676049093336,0.8343396065435746,45.0,UEFA
Turkmenistan,0.4431492710738396,1.3847500746950983,22.0,AFC
Turks and Caicos Islands,0.005107610833542231,2.5203286525611865,19.0,CONCACAF
Uganda,1.1765392196394622,0.9699461023205788,39.0,CAF
Ukraine,1.880461676934467,0.8304162772327252,41.0,UEFA
United Arab Emirates,1.200756554093363,1.1040784666667218,54.0,AFC
United States,1.9208636894877649,0.6774709202371725,66.0,CONCACAF
United States Virgin Islands,0.020149865002495073,2.527108019160327,17.0,CONCACAF
Uruguay,1.6504817511230345,0.47530205659550506,49.0,CONMEBOL
Uzbekistan,1.2031784129628065,0.7107298808365871,48.0,AFC
Vanuatu,0.23294151346681774,1.777645160062564,26.0,OFC
Venezuela,1.7120493521079085,0.7035499798619359,42.0,CONMEBOL
Vietnam,0.5310039956605691,1.3069712403825235,49.0,AFC
Wales,1.597896031682559,0.7730992324686834,42.0,UEFA
Yemen,0.22506534668079548,1.3746770907107106,25.0,AFC
Zambia,1.2379645206657208,1.1031600168541356,44.0,CAF
Zimbabwe,0.9978718082770764,1.1576141670469553,23.0,CAF
