rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
70,Venezuela,CONMEBOL,1.1936862683927798,0.7993262445432736,51.89530894308943,30,CONMEBOL,1.7120493521079083,0.7035499798619359,58.81641463414634,both,40,0.5183630837151285,-0.09577626468133771,6.921105691056908
28,Canada,CONCACAF,1.4791375284481203,0.4558413962428133,59.793577235772354,31,CONCACAF,1.6368723736956436,0.6381508079666979,58.78379674796748,both,-3,0.15773484524752335,0.1823094117238846,-1.0097804878048748
35,Greece,UEFA,1.9265050194447657,0.9648007316777044,58.458975609756095,32,UEFA,1.6889190580877464,0.6866762129222392,58.75359349593495,both,3,-0.23758596135701926,-0.2781245187554652,0.2946178861788553
62,Sweden,UEFA,1.680750239994618,1.0984348247069553,54.075382113821135,33,UEFA,1.8255685880464845,0.8226193148646259,58.61514634146342,both,29,0.14481834805186655,-0.2758155098423294,4.539764227642287
95,Serbia,UEFA,1.0750213133705289,0.9722279320696388,48.2350650406504,34,UEFA,1.7392711537254018,0.7629041612741138,58.39549593495935,both,61,0.6642498403548729,-0.209323770795525,10.160430894308952
8,Senegal,CAF,2.0713683268873324,0.5686782291480006,64.84778048780487,35,CAF,1.6418212896319786,0.68939158860753,58.21743089430894,both,-27,-0.4295470372553538,0.12071335945952943,-6.630349593495929
71,Slovenia,UEFA,1.1700257559132148,0.7949710595451135,51.65182113821138,36,UEFA,1.5808289113209932,0.7265593202284425,56.99579674796748,both,35,0.41080315540777845,-0.068411739316671,5.3439756097561
22,Paraguay,CONMEBOL,1.827741258014154,0.688222501397397,60.760130081300815,37,CONMEBOL,1.4385437431943535,0.617158971754407,56.72818699186992,both,-15,-0.3891975148198006,-0.07106352964299001,-4.0319430894308965
53,Wales,UEFA,1.5865154283662126,0.8876648047229466,55.56062601626016,38,UEFA,1.597896031682559,0.7730992324686834,56.62421138211382,both,15,0.011380603316346383,-0.11456557225426323,1.0635853658536618
21,Australia,AFC,1.9258093906806952,0.7679686153478963,60.85885365853658,39,AFC,1.5133012618974064,0.6944756119222258,56.5619756097561,both,-18,-0.4125081287832888,-0.07349300342567044,-4.296878048780485
