team,xG,xGA,matches,confed
Iraq,1.0293433325224428,1.0064686907347595,56.0,AFC
Slovenia,1.753771737006107,0.7542241087363268,46.0,UEFA
Costa Rica,1.3059256253527454,0.7972975202944752,62.0,CONCACAF
Uganda,1.1196423376804001,0.9908551100755354,40.0,CAF
Northern Ireland,1.1515909935298816,0.8361843077618732,39.0,UEFA
Burkina Faso,1.478319398032221,1.0465896013510154,54.0,CAF
Iceland,1.668737663723261,0.910996964993715,50.0,UEFA
Republic of Ireland,1.4579368988120565,0.8307319166232231,41.0,UEFA
Zimbabwe,1.089216112225549,1.093306445150681,26.0,CAF
North Macedonia,1.4144527884526934,0.8493809292041213,45.0,UEFA
Georgia,1.6972276363104475,0.7966391579279252,43.0,UEFA
Mali,1.3576409892756582,0.5756618348524686,44.0,CAF
Uzbekistan,1.2425705139982373,0.7950222686938304,48.0,AFC
Honduras,1.2605160814273813,0.9264465397650504,57.0,CONCACAF
Bolivia,1.575505136461757,0.7528555463864337,49.0,CONMEBOL
Zambia,1.349997241220487,1.1612889785289,49.0,CAF
Panama,1.6638785290890503,0.8963527265240251,67.0,CONCACAF
Slovakia,1.5913251775803523,0.7728739415128537,48.0,UEFA
Albania,1.4817885949083713,0.7356756596188074,44.0,UEFA
Cameroon,1.5914666053293647,0.8442433373727791,48.0,CAF
Namibia,1.1999492018163844,0.9419656384471481,38.0,CAF
Haiti,1.0046564882603777,1.421069821738626,35.0,CONCACAF
Bahrain,0.9132580121077423,1.0846368152739996,63.0,AFC
Montenegro,1.391657449078694,0.8813942024590424,41.0,UEFA
China,0.8929436184637289,1.2076060156059565,43.0,AFC
Armenia,1.2748402372332133,1.1771275058656154,41.0,UEFA
Kosovo,1.3374830195144605,0.9682801757423535,42.0,UEFA
Gabon,1.4163125276125994,1.0159789807883857,35.0,CAF
Jamaica,1.3404889644351534,0.9727896226937172,61.0,CONCACAF
Benin,1.255413913917944,1.1531433571051932,35.0,CAF
Belarus,0.9164055557551196,0.9339302499250031,40.0,UEFA
Kenya,1.1061166092747028,1.1503490327631558,27.0,CAF
Guinea,1.2429547551544924,0.9717904898448193,48.0,CAF
Bulgaria,1.3775168093804446,0.9437726800425643,42.0,UEFA
South Africa,1.2738356790069327,0.7668097122724719,57.0,CAF
Cape Verde,1.10345783214308,0.9296389367540394,45.0,CAF
DR Congo,1.345664984760727,0.7843844615635419,44.0,CAF
Guatemala,0.951546439067467,0.8910824221338595,55.0,CONCACAF
Tanzania,0.8800615558185533,0.9593109439268813,39.0,CAF
Libya,0.9539810473980513,1.2431879363853782,38.0,CAF
New Zealand,1.0025855949579126,0.7244515377942826,35.0,OFC
Angola,1.0653730545572253,1.0011423873990521,46.0,CAF
Congo,1.1079415908063948,1.330639050115842,26.0,CAF
Togo,1.2638927794161905,1.1481723105349944,33.0,CAF
United Arab Emirates,1.1583020612310866,1.0862746465027686,55.0,AFC
Curaçao,0.5544019548658093,1.3939913503302828,30.0,CONCACAF
Equatorial Guinea,1.1221612719408618,0.839723588892193,41.0,CAF
El Salvador,0.873074428171297,0.9854020594091321,62.0,CONCACAF
Gambia,1.1595569501479355,1.107688001685526,36.0,CAF
Oman,1.110613993425677,0.9963580547958742,64.0,AFC
Sudan,0.818990782586284,0.8707765808719493,45.0,CAF
Ethiopia,0.910206513126159,1.196676224077393,38.0,CAF
Jordan,1.1589071830215478,0.8780891432625811,55.0,AFC
Luxembourg,1.0909646368854904,0.9115205258742066,41.0,UEFA
Madagascar,0.8674144706835567,1.3361546964982327,33.0,CAF
Azerbaijan,1.1503175114650008,1.0740671837802307,41.0,UEFA
Mauritania,0.9974144050420876,0.9433714721586707,48.0,CAF
Liberia,0.9203876934756302,1.1696517689927985,35.0,CAF
Malawi,0.9026540569833802,1.1466842172319722,44.0,CAF
Kuwait,0.6729204521503159,1.3655473534133193,51.0,AFC
Guinea-Bissau,0.9725146136894764,1.0909890770563515,36.0,CAF
Syria,0.8323862938003239,1.1188553106963666,48.0,AFC
Trinidad and Tobago,0.8623795691046257,1.1316270827023136,47.0,CONCACAF
Mozambique,1.099651649517291,1.1048571961186973,50.0,CAF
Rwanda,0.9276591407336922,1.03427685229685,32.0,CAF
Cyprus,0.9078863478715673,1.0826970195997538,41.0,UEFA
Botswana,1.0113776888020414,0.9886252638570024,35.0,CAF
Cuba,0.6662961294921006,1.201131515475123,37.0,CONCACAF
Niger,0.9773616191455425,1.2323512163897041,37.0,CAF
Sierra Leone,1.0421353713868957,1.0969175880797808,35.0,CAF
Burundi,0.7568970145904235,1.3854682979699338,25.0,CAF
Latvia,0.9835849822889969,1.1259742139175866,42.0,UEFA
Saint Kitts and Nevis,0.16233472038557756,2.634459490951884,33.0,CONCACAF
Kazakhstan,1.1482044721271984,1.0186253103365437,41.0,UEFA
Estonia,1.0810043079505343,0.9292740780569017,46.0,UEFA
Lebanon,0.4156239335344188,1.1831890031405128,44.0,AFC
Lithuania,0.8582230678200974,1.149999453049782,42.0,UEFA
Vietnam,0.5891177543539158,1.31934119246365,61.0,AFC
Nicaragua,0.7767387797889121,1.1976406713364751,39.0,CONCACAF
Lesotho,0.7270399071291672,1.1674413445331004,40.0,CAF
Bermuda,0.7320393201049163,2.02521851787272,27.0,CONCACAF
Comoros,1.228824813408103,1.0493028777442461,41.0,CAF
Dominican Republic,0.7095988813805718,1.4406398245208858,29.0,CONCACAF
Thailand,0.6000992207511772,1.4777715543629089,66.0,AFC
Central African Republic,1.0559734604573348,1.1291427427582323,30.0,CAF
North Korea,1.0231032934217845,1.2242311024859798,16.0,AFC
Faroe Islands,0.8555519343861507,1.0475461361096357,41.0,UEFA
Kyrgyzstan,0.8509913433630346,1.3720013997088942,39.0,AFC
Guyana,0.6489125274523873,1.9385148383295396,34.0,CONCACAF
Turkmenistan,0.4747119260162416,1.5427169221231212,20.0,AFC
Moldova,0.9692350972904442,1.0298782043254295,42.0,UEFA
Fiji,0.3685041597143651,2.384892949338388,29.0,OFC
Martinique,0.9758394076942022,1.1179464574211717,23.0,CONCACAF
Palestine,0.8555242988358477,0.89565531944367,36.0,AFC
Belize,0.25597837532754686,2.054120656807354,28.0,CONCACAF
Suriname,0.7414516227816935,1.136159935328432,29.0,CONCACAF
Antigua and Barbuda,0.2931553795724845,2.486222187126606,23.0,CONCACAF
Chad,0.42712700824897376,1.1791234214405808,17.0,CAF
Malta,0.8021755377095267,0.8611724266854569,40.0,UEFA
Solomon Islands,0.4123861178030378,2.012850081951031,28.0,OFC
South Sudan,0.7426802445819575,1.1793135453137533,27.0,CAF
Tajikistan,0.562366394460305,0.9137217659977677,39.0,AFC
Eswatini,0.8134872157781393,1.0551489320276533,40.0,CAF
Puerto Rico,0.41536219252000833,1.8935888211852208,26.0,CONCACAF
New Caledonia,0.44689060735195313,1.8397639405782802,18.0,OFC
Malaysia,0.4110180739043958,1.5080779642442537,53.0,AFC
Barbados,0.37637829366101083,2.372843056797372,30.0,CONCACAF
Dominica,0.26146438923645954,1.9940476592718352,22.0,CONCACAF
Tahiti,0.20801498808975358,1.7329004694375052,16.0,OFC
Philippines,0.23272665407644758,2.1159062775926203,43.0,AFC
Singapore,0.27965364025684875,1.8679347675794435,48.0,AFC
São Tomé and Príncipe,0.559491308927728,1.542378077776225,16.0,CAF
India,0.3221065661533629,0.9597820319289465,42.0,AFC
Saint Vincent and the Grenadines,0.6043721734995621,1.7620276600840652,33.0,CONCACAF
Hong Kong,0.2824578965835465,1.0920994454676556,43.0,AFC
Grenada,0.4821563305702459,1.4072679037048064,33.0,CONCACAF
Vanuatu,0.2706005582758211,2.075414944633703,23.0,OFC
Mauritius,0.4282908595782812,1.2769029142378818,28.0,CAF
Saint Lucia,0.24131913836542554,2.5129301756804323,24.0,CONCACAF
Yemen,0.2550540425406921,1.383462555039782,24.0,AFC
Liechtenstein,0.18351631611917152,1.013933586667757,40.0,UEFA
Gibraltar,0.41507251254995675,0.9373843701270349,41.0,UEFA
Afghanistan,0.26027285541263495,1.1548765665706373,25.0,AFC
Aruba,0.2586407055650617,2.195743450393831,20.0,CONCACAF
Andorra,0.48226287978236176,0.6781081613236571,41.0,UEFA
Djibouti,0.6656230635802871,1.1679165262030433,21.0,CAF
Indonesia,0.6159608175993476,0.8015737404576714,63.0,AFC
Myanmar,0.22672242600554693,1.7562100111862173,43.0,AFC
Montserrat,0.5746567658600381,1.4358663908695604,22.0,CONCACAF
Papua New Guinea,0.3950361653903431,1.6032084872081622,25.0,OFC
Somalia,0.5701889971948505,0.9470367994505156,14.0,CAF
Cayman Islands,0.16091824016355208,2.634459490951884,18.0,CONCACAF
Seychelles,0.25293133986847,1.1508850104602315,26.0,CAF
Maldives,0.060097367006305275,1.6672464861001415,28.0,AFC
Bahamas,0.3080869958156537,1.9441687314464509,22.0,CONCACAF
Bangladesh,0.10416308419327079,1.2146344539843672,43.0,AFC
French Guiana,0.7644734098642332,0.6436976291913467,22.0,CONCACAF
Nepal,0.1188238656960652,1.2107912330658377,41.0,AFC
San Marino,0.3546076898098789,0.6140743054943587,41.0,UEFA
Taiwan,0.30694709821686533,0.6944889916302945,23.0,AFC
Mongolia,0.0912158381490592,0.9398642207373175,17.0,AFC
British Virgin Islands,0.11923174208146127,1.0829499730914942,18.0,CONCACAF
Bonaire,0.07490043826653672,1.5955236452451511,18.0,CONCACAF
Cambodia,0.14976610978890975,1.37987626768848,38.0,AFC
Turks and Caicos Islands,0.005616840461696317,2.628482651877859,19.0,CONCACAF
Guam,0.034006588189966366,2.1458382065713257,9.0,AFC
Guadeloupe,0.6602369935911202,0.15910377367097825,31.0,CONCACAF
Anguilla,0.05517467340316514,2.324081614765478,19.0,CONCACAF
Brunei,0.055078927819103146,2.634459490951884,23.0,AFC
United States Virgin Islands,0.02236733912085887,2.634459490951884,18.0,CONCACAF
Sri Lanka,0.05321734851164551,1.8667812505522021,27.0,AFC
Pakistan,0.043133508857492106,0.8572632990344015,17.0,AFC
Laos,0.07929818260716386,2.634459490951884,25.0,AFC
Bhutan,0.06114578844856423,2.634459490951884,13.0,AFC
Saint Martin,0.20671268594380077,0.8546033934070294,14.0,CONCACAF
Sint Maarten,0.16621083812207674,2.634459490951884,19.0,CONCACAF
Tuvalu,0.0005900600776586573,2.634459490951884,3.0,OFC
East Timor,0.027360812163066343,2.634459490951884,21.0,AFC
Macau,0.005960881409182007,2.634459490951884,10.0,AFC
Samoa,0.11902716655547953,2.214125743027105,10.0,OFC
Tonga,0.000388380747691501,2.634459490951884,4.0,OFC
