team,confed,off,def,spi
Latvia,UEFA,0.9930189666682724,1.1259742139175866,45.42478873239437
Martinique,CONCACAF,0.9851991009536948,1.1179464574211715,45.4081455399061
Bahrain,AFC,0.9220174604275224,1.0846368152739996,44.981471048513306
Cyprus,UEFA,0.9165942742614612,1.0826970195997538,44.9400469483568
North Korea,AFC,1.0329163148305338,1.2242311024859798,44.80990610328639
Congo,CAF,1.1185683326223306,1.330639050115842,44.67620500782473
Faroe Islands,UEFA,0.8637578990257024,1.0475461361096357,44.6714710485133
Indonesia,AFC,0.6218687613318298,0.8015737404576714,44.31386541471049
Malawi,CAF,0.9113117982327972,1.1466842172319722,44.124413145539904
Niger,CAF,0.9867359125863232,1.232351216389704,44.11151799687011
Liberia,CAF,0.929215525619752,1.1696517689927983,44.07919405320814
Swaziland,CAF,0.8212897197046747,1.0551489320276533,44.02113458528951
Andorra,UEFA,0.4868884693923039,0.6781081613236571,43.93131455399061
Trinidad and Tobago,CONCACAF,0.8706510205098777,1.1316270827023136,43.77635367762129
Libya,CAF,0.963131087772126,1.2431879363853782,43.69867762128325
Ethiopia,CAF,0.9189366932136624,1.196676224077393,43.674843505477305
Lithuania,UEFA,0.8664546524432241,1.149999453049782,43.524874804381845
Syria,AFC,0.8403700668698967,1.1188553106963666,43.5107902973396
China PR,AFC,0.9015082227428184,1.2076060156059565,43.3026917057903
San Marino,UEFA,0.3580088838771693,0.6140743054943587,42.852402190923314
Haiti,CONCACAF,1.0142925784685963,1.421069821738626,42.361267605633806
Tajikistan,AFC,0.5677602911507783,0.9137217659977676,42.23266040688576
Suriname,CONCACAF,0.748563202516301,1.136159935328432,42.10617370892019
Somalia,CAF,0.5756579238149505,0.9470367994505156,41.94211267605634
Nicaragua,CONCACAF,0.7841888137435307,1.1976406713364751,41.86674491392801
South Sudan,CAF,0.7498036085539015,1.179313545313753,41.61658059467919
Lesotho,CAF,0.7340132579330849,1.1674413445331004,41.58341158059468
Madagascar,CAF,0.87573421398397,1.3361546964982327,41.533536776212834
Chinese Taipei,AFC,0.3098911591592181,0.6944889916302945,41.12237871674491
Kyrgyzstan,AFC,0.8591535654228937,1.3720013997088942,40.91474960876369
Djibouti,CAF,0.6720073391613235,1.167916526203043,40.69803599374022
Cuba,CONCACAF,0.6726868607362597,1.201131515475123,40.36122848200313
Gibraltar,UEFA,0.4190536506012413,0.9373843701270348,39.8216744913928
Burundi,CAF,0.7641567376859802,1.3854682979699338,39.53388106416276
Kuwait,AFC,0.679374720107221,1.3655473534133191,38.634100156494526
Dominican Republic,CONCACAF,0.716404947844617,1.4406398245208858,38.31909233176838
India,AFC,0.3251960280384773,0.9597820319289464,38.21701095461659
Vietnam,AFC,0.5947682347823529,1.31934119246365,37.99647887323944
St. Martin,CONCACAF,0.2086953557540428,0.8546033934070294,37.67532081377152
Chad,CAF,0.431223766125868,1.1791234214405808,37.283090766823165
Lebanon,AFC,0.4196103605002838,1.1831890031405128,37.064233176838805
Curacao,CONCACAF,0.5597194612086491,1.3939913503302828,36.72859154929577
Montserrat,CONCACAF,0.5801685447608831,1.4358663908695604,36.55908450704226
Thailand,AFC,0.605855029122109,1.4777715543629089,36.45449139280125
Mauritius,CAF,0.4323987804512136,1.2769029142378818,36.22034428794992
Hong Kong,AFC,0.2851670711156452,1.0920994454676556,36.18352895148669
Grenada,CONCACAF,0.4867808982211089,1.4072679037048064,35.63187010954616
Liechtenstein,UEFA,0.185276499622158,1.013933586667757,35.57530516431925
Sao Tome and Principe,CAF,0.5648576294427902,1.542378077776225,35.250586854460096
Pakistan,AFC,0.0435472207950594,0.8572632990344015,35.180665101721445
Afghanistan,AFC,0.2627692437232798,1.1548765665706373,35.13148669796558
Seychelles,CAF,0.2553573125625581,1.1508850104602315,35.09645539906104
Mongolia,AFC,0.092090728278266,0.9398642207373176,35.01364632237872
Turkmenistan,AFC,0.4792650911980348,1.5427169221231212,34.118865414710484
British Virgin Islands,CONCACAF,0.1203753447315267,1.0829499730914942,33.840938967136154
St. Vincent and the Grenadines,CONCACAF,0.6101689655884314,1.7620276600840652,33.71524256651017
Malaysia,AFC,0.4149603240999916,1.5080779642442537,33.59238654147105
Bermuda,CONCACAF,0.7390606224176188,2.02521851787272,32.8189358372457
Yemen,AFC,0.2575003749842804,1.383462555039782,32.680406885759
Guyana,CONCACAF,0.6551365251320338,1.93851483832954,32.557269170579026
Nepal,AFC,0.1199635562292136,1.2107912330658377,32.48774647887324
Papua New Guinea,OFC,0.3988251262637273,1.6032084872081622,32.43482785602504
Bangladesh,AFC,0.1051621568985998,1.2146344539843672,32.24074334898279
Cambodia,AFC,0.1512025806233925,1.37987626768848,31.23093896713615
New Caledonia,OFC,0.4511769263634449,1.83976394057828,30.87508607198748
Puerto Rico,CONCACAF,0.4193461090158215,1.8935888211852208,30.02359937402191
Solomon Islands,OFC,0.4163414894929654,2.012850081951031,28.92445226917058
Myanmar,AFC,0.2288970177936302,1.7562100111862171,28.79388106416276
Tahiti,OFC,0.2100101488370506,1.7329004694375052,28.7091627543036
Singapore,AFC,0.2823359179667532,1.8679347675794435,28.470133020344285
Bahamas,CONCACAF,0.3110419900035669,1.9441687314464509,28.179843505477308
Bonaire,CONCACAF,0.075618840415137,1.5955236452451511,28.16946791862285
Maldives,AFC,0.0606737865651456,1.6672464861001417,27.304820031298902
Dominica,CONCACAF,0.2639722060577911,1.9940476592718352,27.15316118935837
Belize,CONCACAF,0.2584335734423578,2.054120656807354,26.57485915492958
Vanuatu,OFC,0.2731960040032012,2.075414944633703,26.56043818466354
Philippines,AFC,0.2349588349847904,2.1159062775926203,25.777097026604068
