team,xG,xGA,matches,confed
Israel,1.3926165673806261,0.9123224459124981,8.0,UEFA
Bolivia,1.0670616030805051,0.7606413500167902,9.0,CONMEBOL
Slovakia,1.5383597166597875,0.6385310335317141,8.0,UEFA
Iran,0.7792240233836554,0.3464908243159395,5.0,AFC
Algeria,1.6114410887342168,0.7533055584184811,18.0,CAF
Mali,1.3479817452236762,1.129058123386279,11.0,CAF
Australia,1.9233847378959232,0.7667182043602802,8.0,AFC
Paraguay,1.8266101599754392,0.686680220824534,8.0,CONMEBOL
Chile,0.9779057518057694,0.8806015272515967,6.0,CONMEBOL
Panama,1.416579355744664,1.0154232601087552,14.0,CONCACAF
Iceland,1.9797429903727812,0.8879687089678707,8.0,UEFA
Albania,1.3268549926229163,0.6025581760022864,8.0,UEFA
Cameroon,1.3054238991824272,0.9294482344956666,12.0,CAF
Tunisia,1.7421538635116984,0.9748138458989827,16.0,CAF
Republic of Ireland,1.8751817053704414,0.7822950945335501,8.0,UEFA
Nigeria,1.8682826436300537,0.9360527834607494,15.0,CAF
Ivory Coast,1.3488409739865577,0.6075209947848889,13.0,CAF
North Macedonia,1.550593115982173,0.7694588704949636,8.0,UEFA
DR Congo,1.8994574145597056,0.7596984116101204,12.0,CAF
Romania,1.8650769129055724,1.13034863544206,8.0,UEFA
South Africa,1.4139516937055083,0.9032507676703214,11.0,CAF
Finland,1.2308979034248326,1.1531884581415144,8.0,UEFA
Montenegro,0.943072189350947,1.4981639213120566,8.0,UEFA
Qatar,0.8917276263999006,1.4524285360718254,10.0,AFC
Costa Rica,1.0531066277159968,1.3721906694374026,12.0,CONCACAF
Bosnia and Herzegovina,2.0030595996969516,1.1389824538906,8.0,UEFA
Guadeloupe,2.187563254316339,1.538469848092652,3.0,CONCACAF
Uzbekistan,1.3329562781371116,0.4493028464136528,7.0,AFC
Bulgaria,0.9974509335815853,1.2310467358417436,8.0,UEFA
Burkina Faso,1.302231189891157,0.8636250762861168,12.0,CAF
Ghana,1.4599682387879909,0.7427436168626517,8.0,CAF
Gabon,1.4656668873421133,1.0977702141631946,10.0,CAF
Kosovo,1.9987051809305136,0.6328438553133416,8.0,UEFA
Jamaica,0.9817966199819096,1.1651139634211705,14.0,CONCACAF
Honduras,0.672681847840549,0.7958057150357815,13.0,CONCACAF
Northern Ireland,1.9054585982201584,0.7921387285016621,8.0,UEFA
Saudi Arabia,1.3561547187330203,1.056780698085196,18.0,AFC
Equatorial Guinea,0.9451939063690838,1.7772359451514026,10.0,CAF
Jordan,1.6622410166507047,0.9763958634706911,14.0,AFC
New Zealand,1.7093383091342758,0.9429138587656195,8.0,OFC
Guinea,1.2175656130948092,0.8575896297758412,6.0,CAF
Namibia,0.7750268737824098,1.5074228762883817,6.0,CAF
Zambia,1.0355544891953172,1.128727630429826,8.0,CAF
Comoros,1.2505448659096547,1.0283980192934932,14.0,CAF
Luxembourg,0.3343060617354154,1.0547750960163411,8.0,UEFA
Cape Verde,1.3019159860231986,0.6713605098748366,9.0,CAF
Estonia,1.5037222421951957,1.225483657726334,8.0,UEFA
Kazakhstan,0.9863422805601745,1.2381783099344463,8.0,UEFA
Uganda,1.4890904655995243,1.078623130635942,11.0,CAF
Togo,0.43774692535937537,0.9503391273650483,4.0,CAF
Oman,0.9375204632053183,0.9385087077623846,11.0,AFC
Benin,1.0876454747054445,0.8600901936101367,10.0,CAF
Armenia,1.3420854986179205,1.2559219505309571,8.0,UEFA
Azerbaijan,1.3169440700408255,1.0874738366540877,8.0,UEFA
