date,team,name,confed,stage,side,home_team,away_team,home_score,away_score,tournament
2024-09-09,Curaçao,Curacao,CONCACAF,stage1,home,Curaçao,Saint Martin,4.0,0.0,CONCACAF Nations League
2024-09-09,Kosovo,Kosovo,UEFA,stage1,away,Cyprus,Kosovo,0.0,4.0,UEFA Nations League
2024-09-09,Cyprus,Cyprus,UEFA,stage1,home,Cyprus,Kosovo,0.0,4.0,UEFA Nations League
2024-09-09,Togo,Togo,CAF,stage1,away,Equatorial Guinea,Togo,2.0,2.0,African Cup of Nations qualification
2024-09-09,Equatorial Guinea,Equatorial Guinea,CAF,stage1,home,Equatorial Guinea,Togo,2.0,2.0,African Cup of Nations qualification
2024-09-09,DR Congo,Congo DR,CAF,stage1,away,Ethiopia,DR Congo,0.0,2.0,African Cup of Nations qualification
2024-09-09,Ethiopia,Ethiopia,CAF,stage1,home,Ethiopia,DR Congo,0.0,2.0,African Cup of Nations qualification
2024-09-09,Belgium,Belgium,UEFA,stage1,away,France,Belgium,2.0,0.0,UEFA Nations League
2024-09-09,France,France,UEFA,stage1,home,France,Belgium,2.0,0.0,UEFA Nations League
2024-09-09,Saint Lucia,St. Lucia,CONCACAF,stage1,away,Grenada,Saint Lucia,1.0,2.0,CONCACAF Nations League
2024-09-09,Grenada,Grenada,CONCACAF,stage1,home,Grenada,Saint Lucia,1.0,2.0,CONCACAF Nations League
2024-09-09,Suriname,Suriname,CONCACAF,stage1,away,Guadeloupe,Suriname,1.0,0.0,CONCACAF Nations League
2024-09-09,Guadeloupe,Guadeloupe,CONCACAF,stage1,home,Guadeloupe,Suriname,1.0,0.0,CONCACAF Nations League
2024-09-09,Costa Rica,Costa Rica,CONCACAF,stage1,away,Guatemala,Costa Rica,0.0,0.0,CONCACAF Nations League
2024-09-09,Guatemala,Guatemala,CONCACAF,stage1,home,Guatemala,Costa Rica,0.0,0.0,CONCACAF Nations League
2024-09-09,Sint Maarten,Sint Maarten,CONCACAF,stage1,away,Haiti,Sint Maarten,6.0,0.0,CONCACAF Nations League
2024-09-09,Haiti,Haiti,CONCACAF,stage1,home,Haiti,Sint Maarten,6.0,0.0,CONCACAF Nations League
2024-09-09,Syria,Syria,AFC,stage1,away,India,Syria,0.0,3.0,Intercontinental Cup
2024-09-09,India,India,AFC,stage1,home,India,Syria,0.0,3.0,Intercontinental Cup
2024-09-09,Italy,Italy,UEFA,stage1,away,Israel,Italy,1.0,2.0,UEFA Nations League
2024-09-09,Israel,Israel,UEFA,stage1,home,Israel,Italy,1.0,2.0,UEFA Nations League
2024-09-09,Comoros,Comoros,CAF,stage1,away,Madagascar,Comoros,1.0,1.0,African Cup of Nations qualification
2024-09-09,Madagascar,Madagascar,CAF,stage1,home,Madagascar,Comoros,1.0,1.0,African Cup of Nations qualification
2024-09-09,Guyana,Guyana,CONCACAF,stage1,away,Martinique,Guyana,2.0,2.0,CONCACAF Nations League
2024-09-09,Martinique,Martinique,CONCACAF,stage1,home,Martinique,Guyana,2.0,2.0,CONCACAF Nations League
2024-09-09,Wales,Wales,UEFA,stage1,away,Montenegro,Wales,1.0,2.0,UEFA Nations League
2024-09-09,Montenegro,Montenegro,UEFA,stage1,home,Montenegro,Wales,1.0,2.0,UEFA Nations League
2024-09-09,Lesotho,Lesotho,CAF,stage1,away,Morocco,Lesotho,1.0,0.0,African Cup of Nations qualification
2024-09-09,Morocco,Morocco,CAF,stage1,home,Morocco,Lesotho,1.0,0.0,African Cup of Nations qualification
2024-09-09,Ghana,Ghana,CAF,stage1,away,Niger,Ghana,1.0,1.0,African Cup of Nations qualification
2024-09-09,Niger,Niger,CAF,stage1,home,Niger,Ghana,1.0,1.0,African Cup of Nations qualification
2024-09-09,Austria,Austria,UEFA,stage1,away,Norway,Austria,2.0,1.0,UEFA Nations League
2024-09-09,Norway,Norway,UEFA,stage1,home,Norway,Austria,2.0,1.0,UEFA Nations League
2024-09-09,Aruba,Aruba,CONCACAF,stage1,away,Puerto Rico,Aruba,1.0,0.0,CONCACAF Nations League
2024-09-09,Puerto Rico,Puerto Rico,CONCACAF,stage1,home,Puerto Rico,Aruba,1.0,0.0,CONCACAF Nations League
2024-09-09,Lithuania,Lithuania,UEFA,stage1,away,Romania,Lithuania,3.0,1.0,UEFA Nations League
2024-09-09,Romania,Romania,UEFA,stage1,home,Romania,Lithuania,3.0,1.0,UEFA Nations League
2024-09-09,Kazakhstan,Kazakhstan,UEFA,stage1,away,Slovenia,Kazakhstan,3.0,0.0,UEFA Nations League
2024-09-09,Slovenia,Slovenia,UEFA,stage1,home,Slovenia,Kazakhstan,3.0,0.0,UEFA Nations League
2024-09-09,Iceland,Iceland,UEFA,stage1,away,Turkey,Iceland,3.0,1.0,UEFA Nations League
2024-09-09,Turkey,Turkey,UEFA,stage1,home,Turkey,Iceland,3.0,1.0,UEFA Nations League
2024-09-09,Congo,Congo,CAF,stage1,away,Uganda,Congo,2.0,0.0,African Cup of Nations qualification
2024-09-09,Uganda,Uganda,CAF,stage1,home,Uganda,Congo,2.0,0.0,African Cup of Nations qualification
2024-09-10,Georgia,Georgia,UEFA,stage1,away,Albania,Georgia,0.0,1.0,UEFA Nations League
2024-09-10,Albania,Albania,UEFA,stage1,home,Albania,Georgia,0.0,1.0,UEFA Nations League
2024-09-10,Malta,Malta,UEFA,stage1,away,Andorra,Malta,0.0,1.0,UEFA Nations League
2024-09-10,Andorra,Andorra,UEFA,stage1,home,Andorra,Malta,0.0,1.0,UEFA Nations League
2024-09-10,Bermuda,Bermuda,CONCACAF,stage1,away,Antigua and Barbuda,Bermuda,0.0,1.0,CONCACAF Nations League
2024-09-10,Antigua and Barbuda,Antigua and Barbuda,CONCACAF,stage1,home,Antigua and Barbuda,Bermuda,0.0,1.0,CONCACAF Nations League
2024-09-10,Japan,Japan,AFC,stage1,away,Bahrain,Japan,0.0,5.0,FIFA World Cup qualification
2024-09-10,Bahrain,Bahrain,AFC,stage1,home,Bahrain,Japan,0.0,5.0,FIFA World Cup qualification
2024-09-10,Anguilla,Anguilla,CONCACAF,stage1,away,Belize,Anguilla,1.0,0.0,CONCACAF Nations League
2024-09-10,Belize,Belize,CONCACAF,stage1,home,Belize,Anguilla,1.0,0.0,CONCACAF Nations League
2024-09-10,Libya,Libya,CAF,stage1,away,Benin,Libya,2.0,1.0,African Cup of Nations qualification
2024-09-10,Benin,Benin,CAF,stage1,home,Benin,Libya,2.0,1.0,African Cup of Nations qualification
2024-09-10,Egypt,Egypt,CAF,stage1,away,Botswana,Egypt,0.0,4.0,African Cup of Nations qualification
2024-09-10,Botswana,Botswana,CAF,stage1,home,Botswana,Egypt,0.0,4.0,African Cup of Nations qualification
2024-09-10,Malawi,Malawi,CAF,stage1,away,Burkina Faso,Malawi,3.0,1.0,African Cup of Nations qualification
2024-09-10,Burkina Faso,Burkina Faso,CAF,stage1,home,Burkina Faso,Malawi,3.0,1.0,African Cup of Nations qualification
2024-09-10,Sri Lanka,Sri Lanka,AFC,stage1,away,Cambodia,Sri Lanka,2.0,2.0,AFC Asian Cup qualification
2024-09-10,Cambodia,Cambodia,AFC,stage1,home,Cambodia,Sri Lanka,2.0,2.0,AFC Asian Cup qualification
2024-09-10,Mauritania,Mauritania,CAF,stage1,away,Cape Verde,Mauritania,2.0,0.0,African Cup of Nations qualification
2024-09-10,Cape Verde,Cape Verde Islands,CAF,stage1,home,Cape Verde,Mauritania,2.0,0.0,African Cup of Nations qualification
2024-09-10,Ivory Coast,Ivory Coast,CAF,stage1,away,Chad,Ivory Coast,0.0,2.0,African Cup of Nations qualification
2024-09-10,Chad,Chad,CAF,stage1,home,Chad,Ivory Coast,0.0,2.0,African Cup of Nations qualification
2024-09-10,Bolivia,Bolivia,CONMEBOL,stage1,away,Chile,Bolivia,1.0,2.0,FIFA World Cup qualification
2024-09-10,Chile,Chile,CONMEBOL,stage1,home,Chile,Bolivia,1.0,2.0,FIFA World Cup qualification
2024-09-10,Saudi Arabia,Saudi Arabia,AFC,stage1,away,China,Saudi Arabia,1.0,2.0,FIFA World Cup qualification
2024-09-10,China,China PR,AFC,stage1,home,China,Saudi Arabia,1.0,2.0,FIFA World Cup qualification
2024-09-10,Argentina,Argentina,CONMEBOL,stage1,away,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification
2024-09-10,Colombia,Colombia,CONMEBOL,stage1,home,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification
2024-09-10,Nicaragua,Nicaragua,CONCACAF,stage1,away,Cuba,Nicaragua,1.0,1.0,CONCACAF Nations League
2024-09-10,Cuba,Cuba,CONCACAF,stage1,home,Cuba,Nicaragua,1.0,1.0,CONCACAF Nations League
2024-09-10,Ukraine,Ukraine,UEFA,stage1,away,Czech Republic,Ukraine,3.0,2.0,UEFA Nations League
2024-09-10,Czech Republic,Czech Republic,UEFA,stage1,home,Czech Republic,Ukraine,3.0,2.0,UEFA Nations League
2024-09-10,Dominica,Dominica,CONCACAF,stage1,away,Dominican Republic,Dominica,2.0,0.0,CONCACAF Nations League
2024-09-10,Dominican Republic,Dominican Republic,CONCACAF,stage1,home,Dominican Republic,Dominica,2.0,0.0,CONCACAF Nations League
2024-09-10,Peru,Peru,CONMEBOL,stage1,away,Ecuador,Peru,1.0,0.0,FIFA World Cup qualification
2024-09-10,Ecuador,Ecuador,CONMEBOL,stage1,home,Ecuador,Peru,1.0,0.0,FIFA World Cup qualification
2024-09-10,Finland,Finland,UEFA,stage1,away,England,Finland,2.0,0.0,UEFA Nations League
2024-09-10,England,England,UEFA,stage1,home,England,Finland,2.0,0.0,UEFA Nations League
2024-09-10,Mali,Mali,CAF,stage1,away,Eswatini,Mali,0.0,1.0,African Cup of Nations qualification
2024-09-10,Eswatini,Swaziland,CAF,stage1,home,Eswatini,Mali,0.0,1.0,African Cup of Nations qualification
2024-09-10,Central African Republic,Central African Republic,CAF,stage1,away,Gabon,Central African Republic,2.0,0.0,African Cup of Nations qualification
2024-09-10,Gabon,Gabon,CAF,stage1,home,Gabon,Central African Republic,2.0,0.0,African Cup of Nations qualification
2024-09-10,Tanzania,Tanzania,CAF,stage1,away,Guinea,Tanzania,1.0,2.0,African Cup of Nations qualification
2024-09-10,Guinea,Guinea,CAF,stage1,home,Guinea,Tanzania,1.0,2.0,African Cup of Nations qualification
2024-09-10,Jamaica,Jamaica,CONCACAF,stage1,away,Honduras,Jamaica,1.0,2.0,CONCACAF Nations League
2024-09-10,Honduras,Honduras,CONCACAF,stage1,home,Honduras,Jamaica,1.0,2.0,CONCACAF Nations League
2024-09-10,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,stage1,away,Hungary,Bosnia and Herzegovina,0.0,0.0,UEFA Nations League
2024-09-10,Hungary,Hungary,UEFA,stage1,home,Hungary,Bosnia and Herzegovina,0.0,0.0,UEFA Nations League
2024-09-10,Australia,Australia,AFC,stage1,away,Indonesia,Australia,0.0,0.0,FIFA World Cup qualification
2024-09-10,Indonesia,Indonesia,AFC,stage1,home,Indonesia,Australia,0.0,0.0,FIFA World Cup qualification
2024-09-10,Iraq,Iraq,AFC,stage1,away,Kuwait,Iraq,0.0,0.0,FIFA World Cup qualification
2024-09-10,Kuwait,Kuwait,AFC,stage1,home,Kuwait,Iraq,0.0,0.0,FIFA World Cup qualification
2024-09-10,Uzbekistan,Uzbekistan,AFC,stage1,away,Kyrgyzstan,Uzbekistan,2.0,3.0,FIFA World Cup qualification
2024-09-10,Kyrgyzstan,Kyrgyzstan,AFC,stage1,home,Kyrgyzstan,Uzbekistan,2.0,3.0,FIFA World Cup qualification
2024-09-10,Faroe Islands,Faroe Islands,UEFA,stage1,away,Latvia,Faroe Islands,1.0,0.0,UEFA Nations League
2024-09-10,Latvia,Latvia,UEFA,stage1,home,Latvia,Faroe Islands,1.0,0.0,UEFA Nations League
2024-09-10,Algeria,Algeria,CAF,stage1,away,Liberia,Algeria,0.0,3.0,African Cup of Nations qualification
2024-09-10,Liberia,Liberia,CAF,stage1,home,Liberia,Algeria,0.0,3.0,African Cup of Nations qualification
2024-09-10,Brunei,Brunei,AFC,stage1,away,Macau,Brunei,0.0,1.0,AFC Asian Cup qualification
2024-09-10,Canada,Canada,CONCACAF,stage1,away,Mexico,Canada,0.0,0.0,Friendly
2024-09-10,Mexico,Mexico,CONCACAF,stage1,home,Mexico,Canada,0.0,0.0,Friendly
2024-09-10,San Marino,San Marino,UEFA,stage1,away,Moldova,San Marino,1.0,0.0,Friendly
2024-09-10,Moldova,Moldova,UEFA,stage1,home,Moldova,San Marino,1.0,0.0,Friendly
2024-09-10,East Timor,Timor-Leste,AFC,stage1,away,Mongolia,East Timor,2.0,0.0,AFC Asian Cup qualification
2024-09-10,Guinea-Bissau,Guinea-Bissau,CAF,stage1,away,Mozambique,Guinea-Bissau,2.0,1.0,African Cup of Nations qualification
2024-09-10,Mozambique,Mozambique,CAF,stage1,home,Mozambique,Guinea-Bissau,2.0,1.0,African Cup of Nations qualification
2024-09-10,Kenya,Kenya,CAF,stage1,away,Namibia,Kenya,1.0,2.0,African Cup of Nations qualification
2024-09-10,Namibia,Namibia,CAF,stage1,home,Namibia,Kenya,1.0,2.0,African Cup of Nations qualification
2024-09-10,Germany,Germany,UEFA,stage1,away,Netherlands,Germany,2.0,2.0,UEFA Nations League
2024-09-10,Netherlands,Netherlands,UEFA,stage1,home,Netherlands,Germany,2.0,2.0,UEFA Nations League
2024-09-10,Qatar,Qatar,AFC,stage1,away,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification
2024-09-10,North Korea,North Korea,AFC,stage1,home,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification
2024-09-10,Armenia,Armenia,UEFA,stage1,away,North Macedonia,Armenia,2.0,0.0,UEFA Nations League
2024-09-10,North Macedonia,North Macedonia,UEFA,stage1,home,North Macedonia,Armenia,2.0,0.0,UEFA Nations League
2024-09-10,South Korea,South Korea,AFC,stage1,away,Oman,South Korea,1.0,3.0,FIFA World Cup qualification
2024-09-10,Oman,Oman,AFC,stage1,home,Oman,South Korea,1.0,3.0,FIFA World Cup qualification
2024-09-10,Jordan,Jordan,AFC,stage1,away,Palestine,Jordan,1.0,3.0,FIFA World Cup qualification
2024-09-10,Palestine,Palestine,AFC,stage1,home,Palestine,Jordan,1.0,3.0,FIFA World Cup qualification
2024-09-10,Brazil,Brazil,CONMEBOL,stage1,away,Paraguay,Brazil,1.0,0.0,FIFA World Cup qualification
2024-09-10,Paraguay,Paraguay,CONMEBOL,stage1,home,Paraguay,Brazil,1.0,0.0,FIFA World Cup qualification
2024-09-10,Greece,Greece,UEFA,stage1,away,Republic of Ireland,Greece,0.0,2.0,UEFA Nations League
2024-09-10,Republic of Ireland,Rep of Ireland,UEFA,stage1,home,Republic of Ireland,Greece,0.0,2.0,UEFA Nations League
2024-09-10,Nigeria,Nigeria,CAF,stage1,away,Rwanda,Nigeria,0.0,0.0,African Cup of Nations qualification
2024-09-10,Rwanda,Rwanda,CAF,stage1,home,Rwanda,Nigeria,0.0,0.0,African Cup of Nations qualification
2024-09-10,British Virgin Islands,British Virgin Islands,CONCACAF,stage1,away,Saint Kitts and Nevis,British Virgin Islands,2.0,0.0,CONCACAF Nations League
2024-09-10,Saint Kitts and Nevis,St. Kitts and Nevis,CONCACAF,stage1,home,Saint Kitts and Nevis,British Virgin Islands,2.0,0.0,CONCACAF Nations League
2024-09-10,South Africa,South Africa,CAF,stage1,away,South Sudan,South Africa,2.0,3.0,African Cup of Nations qualification
2024-09-10,South Sudan,South Sudan,CAF,stage1,home,South Sudan,South Africa,2.0,3.0,African Cup of Nations qualification
2024-09-10,Trinidad and Tobago,Trinidad and Tobago,CONCACAF,stage1,home,Trinidad and Tobago,French Guiana,0.0,0.0,CONCACAF Nations League
2024-09-10,Iran,Iran,AFC,stage1,away,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification
2024-09-10,United Arab Emirates,United Arab Emirates,AFC,stage1,home,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification
2024-09-10,New Zealand,New Zealand,OFC,stage1,away,United States,New Zealand,1.0,1.0,Friendly
2024-09-10,United States,USA,CONCACAF,stage1,home,United States,New Zealand,1.0,1.0,Friendly
2024-09-10,Barbados,Barbados,CONCACAF,stage1,away,United States Virgin Islands,Barbados,0.0,3.0,CONCACAF Nations League
2024-09-10,United States Virgin Islands,US Virgin Islands,CONCACAF,stage1,home,United States Virgin Islands,Barbados,0.0,3.0,CONCACAF Nations League
2024-09-10,Uruguay,Uruguay,CONMEBOL,stage1,away,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification
2024-09-10,Venezuela,Venezuela,CONMEBOL,stage1,home,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification
2024-09-10,Thailand,Thailand,AFC,stage1,away,Vietnam,Thailand,1.0,2.0,Friendly
2024-09-10,Vietnam,Vietnam,AFC,stage1,home,Vietnam,Thailand,1.0,2.0,Friendly
2024-09-10,Sierra Leone,Sierra Leone,CAF,stage1,away,Zambia,Sierra Leone,3.0,2.0,African Cup of Nations qualification
2024-09-10,Zambia,Zambia,CAF,stage1,home,Zambia,Sierra Leone,3.0,2.0,African Cup of Nations qualification
2024-09-10,Cameroon,Cameroon,CAF,stage1,away,Zimbabwe,Cameroon,0.0,0.0,African Cup of Nations qualification
2024-09-10,Zimbabwe,Zimbabwe,CAF,stage1,home,Zimbabwe,Cameroon,0.0,0.0,African Cup of Nations qualification
2024-10-08,East Timor,Timor-Leste,AFC,stage1,away,Brunei,East Timor,0.0,1.0,ASEAN Championship qualification
2024-10-08,Brunei,Brunei,AFC,stage1,home,Brunei,East Timor,0.0,1.0,ASEAN Championship qualification
2024-10-09,United States Virgin Islands,US Virgin Islands,CONCACAF,stage1,away,Barbados,United States Virgin Islands,5.0,0.0,CONCACAF Nations League
2024-10-09,Barbados,Barbados,CONCACAF,stage1,home,Barbados,United States Virgin Islands,5.0,0.0,CONCACAF Nations League
2024-10-09,Anguilla,Anguilla,CONCACAF,stage1,away,Belize,Anguilla,1.0,0.0,CONCACAF Nations League
2024-10-09,Belize,Belize,CONCACAF,stage1,home,Belize,Anguilla,1.0,0.0,CONCACAF Nations League
2024-10-09,British Virgin Islands,British Virgin Islands,CONCACAF,stage1,away,Saint Kitts and Nevis,British Virgin Islands,3.0,1.0,CONCACAF Nations League
2024-10-09,Saint Kitts and Nevis,St. Kitts and Nevis,CONCACAF,stage1,home,Saint Kitts and Nevis,British Virgin Islands,3.0,1.0,CONCACAF Nations League
2024-10-10,Togo,Togo,CAF,stage1,away,Algeria,Togo,5.0,1.0,African Cup of Nations qualification
2024-10-10,Algeria,Algeria,CAF,stage1,home,Algeria,Togo,5.0,1.0,African Cup of Nations qualification
2024-10-10,China,China PR,AFC,stage1,away,Australia,China,3.0,1.0,FIFA World Cup qualification
2024-10-10,Australia,Australia,AFC,stage1,home,Australia,China,3.0,1.0,FIFA World Cup qualification
2024-10-10,Kazakhstan,Kazakhstan,UEFA,stage1,away,Austria,Kazakhstan,4.0,0.0,UEFA Nations League
2024-10-10,Austria,Austria,UEFA,stage1,home,Austria,Kazakhstan,4.0,0.0,UEFA Nations League
2024-10-10,Indonesia,Indonesia,AFC,stage1,away,Bahrain,Indonesia,2.0,2.0,FIFA World Cup qualification
2024-10-10,Bahrain,Bahrain,AFC,stage1,home,Bahrain,Indonesia,2.0,2.0,FIFA World Cup qualification
2024-10-10,Colombia,Colombia,CONMEBOL,stage1,away,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification
2024-10-10,Bolivia,Bolivia,CONMEBOL,stage1,home,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification
2024-10-10,Montserrat,Montserrat,CONCACAF,stage1,away,Bonaire,Montserrat,0.0,1.0,CONCACAF Nations League
2024-10-10,Bonaire,Bonaire,CONCACAF,stage1,home,Bonaire,Montserrat,0.0,1.0,CONCACAF Nations League
2024-10-10,Burundi,Burundi,CAF,stage1,away,Burkina Faso,Burundi,4.0,1.0,African Cup of Nations qualification
2024-10-10,Burkina Faso,Burkina Faso,CAF,stage1,home,Burkina Faso,Burundi,4.0,1.0,African Cup of Nations qualification
2024-10-10,Botswana,Botswana,CAF,stage1,away,Cape Verde,Botswana,0.0,1.0,African Cup of Nations qualification
2024-10-10,Cape Verde,Cape Verde Islands,CAF,stage1,home,Cape Verde,Botswana,0.0,1.0,African Cup of Nations qualification
2024-10-10,Brazil,Brazil,CONMEBOL,stage1,away,Chile,Brazil,1.0,2.0,FIFA World Cup qualification
2024-10-10,Chile,Chile,CONMEBOL,stage1,home,Chile,Brazil,1.0,2.0,FIFA World Cup qualification
2024-10-10,Trinidad and Tobago,Trinidad and Tobago,CONCACAF,stage1,away,Cuba,Trinidad and Tobago,2.0,2.0,CONCACAF Nations League
2024-10-10,Cuba,Cuba,CONCACAF,stage1,home,Cuba,Trinidad and Tobago,2.0,2.0,CONCACAF Nations League
2024-10-10,Tanzania,Tanzania,CAF,stage1,away,DR Congo,Tanzania,1.0,0.0,African Cup of Nations qualification
2024-10-10,DR Congo,Congo DR,CAF,stage1,home,DR Congo,Tanzania,1.0,0.0,African Cup of Nations qualification
2024-10-10,Paraguay,Paraguay,CONMEBOL,stage1,away,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification
2024-10-10,Ecuador,Ecuador,CONMEBOL,stage1,home,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification
2024-10-10,Greece,Greece,UEFA,stage1,away,England,Greece,1.0,2.0,UEFA Nations League
2024-10-10,England,England,UEFA,stage1,home,England,Greece,1.0,2.0,UEFA Nations League
2024-10-10,Armenia,Armenia,UEFA,stage1,away,Faroe Islands,Armenia,2.0,2.0,UEFA Nations League
2024-10-10,Faroe Islands,Faroe Islands,UEFA,stage1,home,Faroe Islands,Armenia,2.0,2.0,UEFA Nations League
2024-10-10,Solomon Islands,Solomon Islands,OFC,stage1,away,Fiji,Solomon Islands,1.0,0.0,FIFA World Cup qualification
2024-10-10,Fiji,Fiji,OFC,stage1,home,Fiji,Solomon Islands,1.0,0.0,FIFA World Cup qualification
2024-10-10,Republic of Ireland,Rep of Ireland,UEFA,stage1,away,Finland,Republic of Ireland,1.0,2.0,UEFA Nations League
2024-10-10,Finland,Finland,UEFA,stage1,home,Finland,Republic of Ireland,1.0,2.0,UEFA Nations League
2024-10-10,Honduras,Honduras,CONCACAF,stage1,away,French Guiana,Honduras,2.0,3.0,CONCACAF Nations League
2024-10-10,Sudan,Sudan,CAF,stage1,away,Ghana,Sudan,0.0,0.0,African Cup of Nations qualification
2024-10-10,Ghana,Ghana,CAF,stage1,home,Ghana,Sudan,0.0,0.0,African Cup of Nations qualification
2024-10-10,San Marino,San Marino,UEFA,stage1,away,Gibraltar,San Marino,1.0,0.0,UEFA Nations League
2024-10-10,Gibraltar,Gibraltar,UEFA,stage1,home,Gibraltar,San Marino,1.0,0.0,UEFA Nations League
2024-10-10,Palestine,Palestine,AFC,stage1,away,Iraq,Palestine,1.0,0.0,FIFA World Cup qualification
2024-10-10,Iraq,Iraq,AFC,stage1,home,Iraq,Palestine,1.0,0.0,FIFA World Cup qualification
2024-10-10,France,France,UEFA,stage1,away,Israel,France,1.0,4.0,UEFA Nations League
2024-10-10,Israel,Israel,UEFA,stage1,home,Israel,France,1.0,4.0,UEFA Nations League
2024-10-10,Belgium,Belgium,UEFA,stage1,away,Italy,Belgium,2.0,2.0,UEFA Nations League
2024-10-10,Italy,Italy,UEFA,stage1,home,Italy,Belgium,2.0,2.0,UEFA Nations League
2024-10-10,South Korea,South Korea,AFC,stage1,away,Jordan,South Korea,0.0,2.0,FIFA World Cup qualification
2024-10-10,Jordan,Jordan,AFC,stage1,home,Jordan,South Korea,0.0,2.0,FIFA World Cup qualification
2024-10-10,North Macedonia,North Macedonia,UEFA,stage1,away,Latvia,North Macedonia,0.0,3.0,UEFA Nations League
2024-10-10,Latvia,Latvia,UEFA,stage1,home,Latvia,North Macedonia,0.0,3.0,UEFA Nations League
2024-10-10,Hong Kong,Hong Kong,AFC,stage1,away,Liechtenstein,Hong Kong,1.0,0.0,Friendly
2024-10-10,Liechtenstein,Liechtenstein,UEFA,stage1,home,Liechtenstein,Hong Kong,1.0,0.0,Friendly
2024-10-10,Andorra,Andorra,UEFA,stage1,away,Moldova,Andorra,2.0,0.0,UEFA Nations League
2024-10-10,Moldova,Moldova,UEFA,stage1,home,Moldova,Andorra,2.0,0.0,UEFA Nations League
2024-10-10,Sri Lanka,Sri Lanka,AFC,stage1,away,Myanmar,Sri Lanka,2.0,0.0,Friendly
2024-10-10,Myanmar,Myanmar,AFC,stage1,home,Myanmar,Sri Lanka,2.0,0.0,Friendly
2024-10-10,Zimbabwe,Zimbabwe,CAF,stage1,away,Namibia,Zimbabwe,0.0,1.0,African Cup of Nations qualification
2024-10-10,Namibia,Namibia,CAF,stage1,home,Namibia,Zimbabwe,0.0,1.0,African Cup of Nations qualification
2024-10-10,Jamaica,Jamaica,CONCACAF,stage1,away,Nicaragua,Jamaica,0.0,2.0,CONCACAF Nations League
2024-10-10,Nicaragua,Nicaragua,CONCACAF,stage1,home,Nicaragua,Jamaica,0.0,2.0,CONCACAF Nations League
2024-10-10,Slovenia,Slovenia,UEFA,stage1,away,Norway,Slovenia,3.0,0.0,UEFA Nations League
2024-10-10,Norway,Norway,UEFA,stage1,home,Norway,Slovenia,3.0,0.0,UEFA Nations League
2024-10-10,Kuwait,Kuwait,AFC,stage1,away,Oman,Kuwait,4.0,0.0,FIFA World Cup qualification
2024-10-10,Oman,Oman,AFC,stage1,home,Oman,Kuwait,4.0,0.0,FIFA World Cup qualification
2024-10-10,New Caledonia,New Caledonia,OFC,stage1,away,Papua New Guinea,New Caledonia,1.0,3.0,FIFA World Cup qualification
2024-10-10,Papua New Guinea,Papua New Guinea,OFC,stage1,home,Papua New Guinea,New Caledonia,1.0,3.0,FIFA World Cup qualification
2024-10-10,Kyrgyzstan,Kyrgyzstan,AFC,stage1,away,Qatar,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification
2024-10-10,Qatar,Qatar,AFC,stage1,home,Qatar,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification
2024-10-10,El Salvador,El Salvador,CONCACAF,stage1,away,Saint Vincent and the Grenadines,El Salvador,2.0,3.0,CONCACAF Nations League
2024-10-10,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,CONCACAF,stage1,home,Saint Vincent and the Grenadines,El Salvador,2.0,3.0,CONCACAF Nations League
2024-10-10,Japan,Japan,AFC,stage1,away,Saudi Arabia,Japan,0.0,2.0,FIFA World Cup qualification
2024-10-10,Saudi Arabia,Saudi Arabia,AFC,stage1,home,Saudi Arabia,Japan,0.0,2.0,FIFA World Cup qualification
2024-10-10,North Korea,North Korea,AFC,stage1,away,United Arab Emirates,North Korea,1.0,1.0,FIFA World Cup qualification
2024-10-10,United Arab Emirates,United Arab Emirates,AFC,stage1,home,United Arab Emirates,North Korea,1.0,1.0,FIFA World Cup qualification
2024-10-10,Iran,Iran,AFC,stage1,away,Uzbekistan,Iran,0.0,0.0,FIFA World Cup qualification
2024-10-10,Uzbekistan,Uzbekistan,AFC,stage1,home,Uzbekistan,Iran,0.0,0.0,FIFA World Cup qualification
2024-10-10,Argentina,Argentina,CONMEBOL,stage1,away,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification
2024-10-10,Venezuela,Venezuela,CONMEBOL,stage1,home,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification
2024-10-11,Niger,Niger,CAF,stage1,away,Angola,Niger,2.0,0.0,African Cup of Nations qualification
2024-10-11,Angola,Angola,CAF,stage1,home,Angola,Niger,2.0,0.0,African Cup of Nations qualification
