prior_rank,name,prior_off,prior_def,prior_spi,new_rank,new_off,new_def,new_spi,rank_change,off_change,def_change,spi_change,status
31,Croatia,1.6732579065238329,0.6541052530878366,59.447918699186985,23,2.2884135335778755,1.0565663221757888,62.016357723577244,8,0.6151556270540426,0.4024610690879522,2.5684390243902584,rated
28,Canada,1.4791375284481203,0.4558413962428133,59.793577235772354,24,1.89078927298772,0.7249787810852323,61.92747967479675,4,0.41165174453959974,0.269137384842419,2.1339024390243964,rated
30,Turkey,2.1055045472955696,1.0178166137743154,59.69943089430895,25,1.8416240804410007,0.7058851233205449,61.64945528455284,5,-0.2638804668545689,-0.31193149045377055,1.9500243902438967,rated
39,Nigeria,1.865443475961737,0.9391786538064302,58.072422764227646,26,2.1439062755870495,0.9695516756183594,61.6060162601626,13,0.2784627996253124,0.030373021811929246,3.5335934959349515,rated
177,Bermuda,0.4535295719904315,1.8915669387090908,30.27383739837399,27,1.263959515186029,0.21585675422171632,61.54769918699186,150,0.8104299431955975,-1.6757101844873745,31.273861788617875,rated
2,England,2.187686751691134,0.187611025061881,70.74173983739837,28,1.9772336634643448,0.8316268047346975,61.51050406504065,-26,-0.2104530882267892,0.6440157796728165,-9.23123577235772,rated
140,Mauritania,0.4251002817611769,0.9018817164802454,40.13276422764228,29,1.565757604156876,0.49323097586699377,61.324081300813006,111,1.140657322395699,-0.40865074061325163,21.19131707317073,rated
16,Portugal,2.2879967439633213,0.9678553375009054,62.20029268292683,30,1.7629820806292815,0.6744237043759093,61.15138211382114,-14,-0.5250146633340398,-0.2934316331249961,-1.0489105691056864,rated
62,Sweden,1.680750239994618,1.0984348247069553,54.075382113821135,31,2.36679988813706,1.2095337677093978,61.06956910569106,31,0.6860496481424423,0.1110989430024425,6.994186991869924,rated
8,Senegal,2.0713683268873324,0.5686782291480006,64.84778048780487,32,1.9939845056628904,0.8967891837155841,60.905577235772355,-24,-0.07738382122444198,0.32811095456758355,-3.942203252032513,rated
4,Switzerland,2.3765643598586763,0.4669278403808025,69.03875609756098,33,1.9645384737589484,0.8956034569333565,60.61577235772357,-29,-0.4120258860997279,0.42867561655255404,-8.422983739837406,rated
32,Czech Republic,1.5753904633383593,0.5735436230647708,59.424195121951215,34,2.2491690698312907,1.2031150841318796,59.92641463414634,-2,0.6737786064929314,0.6295714610671088,0.5022195121951256,rated
50,Austria,1.632464760772753,0.8962397243848303,55.96992682926829,35,1.8331861007237056,0.8390689775776687,59.88455284552846,15,0.20072133995095265,-0.05717074680716161,3.914626016260172,rated
11,Netherlands,2.097408362278532,0.6045119771501029,64.66742276422764,36,2.2734498996385923,1.2349912354363668,59.792048780487804,-25,0.17604153736006056,0.6304792582862639,-4.875373983739834,rated
60,Georgia,1.5969971864296593,0.9777691578725008,54.55735772357724,37,1.7045663752483158,0.7568293716224223,59.497422764227636,23,0.10756918881865651,-0.2209397862500786,4.940065040650396,rated
118,Kazakhstan,0.987518256454756,1.2389906702421736,43.93348780487805,38,1.5597471264790468,0.6446239353566964,59.30174796747968,80,0.5722288700242908,-0.5943667348854772,15.36826016260163,rated
53,Wales,1.5865154283662126,0.8876648047229466,55.56062601626016,39,2.1369054500282005,1.16742805588467,59.1960081300813,14,0.5503900216619879,0.2797632511617233,3.6353821138211444,rated
42,Algeria,1.6133623445834675,0.753841058271209,57.54800813008131,40,1.5506277249203317,0.6597804299166717,59.020276422764226,2,-0.06273461966313576,-0.09406062835453721,1.4722682926829194,rated
99,Finland,1.2332704950176572,1.153928573721821,48.05884552845528,41,1.865423668130693,0.9551914758237535,58.83317886178862,58,0.6321531731130359,-0.19873709789806748,10.774333333333338,rated
67,Iran,0.7824572291084599,0.3456971440558072,52.437902439024384,42,1.7242535170424598,0.8360085655313171,58.72329268292683,25,0.9417962879339998,0.4903114214755099,6.285390243902448,rated
156,Luxembourg,0.3342476026387292,1.0569103361119303,37.02442276422765,43,0.9603411541101818,0.16780055332975136,58.47663414634147,113,0.6260935514714526,-0.889109782782179,21.452211382113816,rated
38,Slovakia,1.5368879153053026,0.6402928898517546,58.13087804878049,44,1.9588660936614504,1.1049869602707536,58.024959349593495,-6,0.4219781783561478,0.464694070418999,-0.10591869918699359,rated
55,Jordan,1.664357713409591,0.9775864041126924,55.34843902439025,45,2.1436091903364964,1.288098569003606,57.8698617886179,10,0.4792514769269054,0.3105121648909136,2.521422764227644,rated
91,Gambia,1.3992025380609252,1.252078046631253,48.9351056910569,46,2.117333816949459,1.2834953754939749,57.597780487804876,45,0.7181312788885339,0.03141732886272175,8.662674796747979,rated
21,Australia,1.9258093906806952,0.7679686153478963,60.85885365853658,47,1.5499703417824968,0.8051714091742957,57.13191869918699,-26,-0.3758390488981984,0.03720279382639946,-3.7269349593495917,rated
26,Rep of Ireland,1.8774174084594577,0.7828083529864158,60.10198373983741,48,1.2875128790411365,0.6309401969687356,56.242081300813005,-22,-0.5899045294183212,-0.15186815601768022,-3.8599024390244026,rated
56,Belarus,1.6126923700943414,0.9435628552396934,55.17948780487805,49,1.7317643091744412,1.0614794780843557,56.046219512195115,7,0.11907193908009983,0.11791662284466231,0.8667317073170651,rated
136,Montenegro,0.9440658465193172,1.4982295220757484,40.52741463414634,50,1.417108966227022,0.7766052110532105,55.93570731707317,86,0.47304311970770474,-0.721624311022538,15.408292682926827,rated
25,Northern Ireland,1.9046861100146268,0.7931970580554564,60.31587804878049,51,1.5697515868541265,0.924469856980596,55.87826829268293,-26,-0.3349345231605003,0.13127279892513966,-4.437609756097558,rated
