team,xG,xGA,matches,confed
Guadeloupe,2.190171397255813,1.5394792276215925,0.0,CONCACAF
Uganda,1.489900365293194,1.080030233830907,0.0,CAF
United Arab Emirates,1.5418798598956065,1.3783602004602742,0.0,AFC
Chad,1.0640971237773815,1.185132130096062,0.0,CAF
Congo,1.1846533033204036,1.540643136031552,0.0,CAF
São Tomé and Príncipe,0.8783801534071634,1.2449591478227418,0.0,CAF
Papua New Guinea,0.040437269051076,0.3174111508440385,0.0,OFC
Malaysia,0.3128223245289248,0.6828767660783357,0.0,AFC
Sri Lanka,0.1289495409778927,0.4663340098397795,0.0,AFC
Antigua and Barbuda,0.0034343349725103,0.3529786426347303,0.0,CONCACAF
Lebanon,0.2668799240282873,0.6924246625731656,0.0,AFC
Sudan,0.6356258311862544,1.2084247923027651,0.0,CAF
South Sudan,0.4122366786381907,0.9891326137405922,0.0,CAF
Turkmenistan,0.4067013706774944,1.0387128419922322,0.0,AFC
North Korea,0.9472772393237384,1.7826581119847489,0.0,AFC
Mauritius,0.487019486671552,1.3053114247215445,0.0,CAF
Somalia,0.2854884336962092,1.141767558832842,0.0,CAF
Djibouti,0.3791185307411888,1.574673201158411,0.0,CAF
Eswatini,0.487019486671552,1.7394488724773496,0.0,CAF
Yemen,0.1543583327167242,1.6687714557179902,0.0,AFC
Nepal,0.0657967379105025,1.5733049856772552,0.0,AFC
Seychelles,0.0034414684404991,1.632889869204233,0.0,CAF
Taiwan,0.1796394032591468,2.867315150197835,0.0,AFC
Montserrat,0.0418306742559366,2.759289230192666,0.0,CONCACAF
Laos,0.0044394383254649,2.857287815811058,0.0,AFC
Turks and Caicos Islands,0.0003814930009888,2.867315150197835,0.0,CONCACAF
East Timor,0.0011464868608664,2.867315150197835,0.0,AFC
Brunei,0.0010657709732887,2.867315150197835,0.0,AFC
